tr,trp1,trp2,trp3,sigma,pi1,pi2,pi3,phi
-0.597072,-0.0008033,0.0107423,0.00625238,2.13451,0.00378771,-0.0465594,-0.0286898,2.13522
-0.584869,-0.00159824,0.00732831,0.00535329,2.13357,0.01052,-0.0331107,-0.0269913,2.13402
-0.590609,-0.000981785,0.00788676,0.00680766,2.13701,0.0078257,-0.0343992,-0.0241125,2.13744
-0.590959,0.00113409,0.00619216,0.00710737,2.13268,-0.00149835,-0.0283492,-0.0271251,2.13304
-0.583776,-0.00124023,0.00468719,0.00627845,2.1331,0.00426203,-0.0113501,-0.0292965,2.13334
-0.58698,0.000648711,0.00191751,0.00884201,2.1323,0.00136083,-0.00719465,-0.0392313,2.13268
-0.589079,0.00263161,0.00309311,0.0114342,2.13142,-0.00682429,-0.0124628,-0.0444994,2.13193
-0.58398,0.00234441,0.00188662,0.00596756,2.12669,-0.00600494,-0.00594179,-0.0282071,2.12689
-0.575759,-8.3058e-06,0.000450713,0.00752691,2.13838,0.00218975,-0.00363152,-0.0327625,2.13864
-0.593867,-0.00393701,0.000622872,0.00619804,2.14291,0.0110778,-0.00172743,-0.0278139,2.14312
-0.586319,-0.00104524,0.00281229,0.00870576,2.13152,0.0022911,-0.00820415,-0.0389158,2.13189
-0.593956,-0.00133118,0.000399932,0.0123889,2.13306,0.00387297,0.00154625,-0.0531539,2.13373
-0.579768,0.000273664,-0.00160997,0.0113317,2.13424,0.000388616,0.0111353,-0.0505737,2.13487
-0.58409,-0.000799747,-0.00180543,0.0128716,2.13839,0.00542307,0.00494678,-0.0608078,2.13927
-0.58188,0.000910424,-0.00011844,0.0113572,2.1354,-0.000253187,0.00473989,-0.0502641,2.136
-0.595241,-0.000132493,0.00138623,0.0147533,2.12774,-0.00149021,-0.00978584,-0.0582674,2.12856
-0.591588,-0.0028311,0.00573097,0.0130318,2.1338,0.0146752,-0.0234288,-0.0552501,2.13469
-0.580027,-0.0024259,0.00679426,0.0107691,2.12546,0.0155691,-0.0276728,-0.0505838,2.1263
-0.5898,-0.00238551,0.00506694,0.0109753,2.12488,0.00547674,-0.0228346,-0.0498063,2.12559
-0.590348,-0.000901571,0.00774586,0.0157321,2.12961,0.00342664,-0.0290823,-0.0699383,2.13096
-0.583208,-0.00196226,0.00325673,0.0157017,2.13308,0.0118159,-0.0173516,-0.0688257,2.13429
-0.590787,-0.000809511,0.0043279,0.0128862,2.13256,0.000220051,-0.0193393,-0.0592578,2.13347
-0.58139,0.00221338,0.00225646,0.0125562,2.13244,-0.00636104,-0.0119794,-0.0569492,2.13325
-0.588113,0.00110907,0.00174387,0.0157129,2.13675,-0.0051421,-0.0146448,-0.0632102,2.13775
-0.592216,-0.00299162,0.0037356,0.0129965,2.13078,0.00767297,-0.0191999,-0.0569542,2.13164
-0.591065,0.00203987,0.00180395,0.0135299,2.13565,-0.0124662,-0.0113605,-0.0536695,2.13639
-0.589256,0.000796224,0.00540464,0.0122054,2.13396,-0.00738689,-0.0190574,-0.052769,2.13471
-0.591725,-0.000399335,7.60556e-05,0.0087243,2.14296,-0.00791429,-0.00401285,-0.0392109,2.14334
-0.591652,0.00155728,0.00205862,0.0101756,2.13935,-0.00730135,-0.00907029,-0.0485938,2.13994
-0.584353,0.00334166,-0.00243045,0.00993304,2.12963,-0.0167615,0.0058707,-0.0410582,2.1301
-0.583374,0.00481394,-0.000353302,0.0070207,2.13649,-0.017376,0.00038115,-0.0304226,2.13678
-0.582753,0.00166904,-0.00156465,0.0118385,2.13781,-0.00723016,0.00497572,-0.0486775,2.13838
-0.589052,0.00086264,-0.003015,0.0115607,2.14099,0.00340188,0.0147936,-0.0526157,2.14169
-0.577478,0.00156219,-0.000223888,0.0159988,2.13786,-0.0087724,0.00235208,-0.0645211,2.13885
-0.586144,0.00404524,-0.000321281,0.0170418,2.14114,-0.0145778,0.00358928,-0.0712205,2.14238
-0.587435,0.00405061,-0.000506024,0.0180902,2.13541,-0.0124683,0.00567651,-0.0757461,2.1368
-0.583139,0.00288886,-0.00155069,0.0180288,2.12774,-0.0141414,0.000390979,-0.0753651,2.12912
-0.591417,0.00262609,8.32731e-05,0.0186213,2.12371,-0.0144816,-0.000452568,-0.0792702,2.12524
-0.579431,0.00776731,0.00109421,0.0180831,2.1291,-0.0320231,-0.00144214,-0.0763493,2.13071
-0.586294,0.00790198,-0.00227259,0.0204758,2.1313,-0.0342801,0.0093667,-0.0874475,2.13338
-0.593441,0.00636704,-0.00314483,0.0215676,2.13579,-0.028305,0.0110326,-0.0887283,2.13785
-0.584029,0.00429165,-0.0011722,0.0213282,2.13666,-0.0192283,0.00719874,-0.0921513,2.13875
-0.590213,0.00518504,-0.00219679,0.0239022,2.12686,-0.0175565,0.0082941,-0.101472,2.12937
-0.586603,0.00606552,-0.000654838,0.0206073,2.13028,-0.027761,0.00610869,-0.0876385,2.13227
-0.577345,0.0057106,-0.00087602,0.0185936,2.13896,-0.025255,0.00878996,-0.0824287,2.14071
-0.590389,0.00606568,-0.000920881,0.0192029,2.12912,-0.026004,0.00350201,-0.0744206,2.13058
-0.586229,0.00758291,8.10924e-05,0.0178145,2.13004,-0.0278741,0.00277292,-0.0733863,2.13148
-0.58441,0.0051891,0.000105115,0.0148778,2.13748,-0.0259196,-0.00120942,-0.0630819,2.13857
-0.582345,0.00540455,0.00133191,0.0151785,2.13885,-0.0208142,-0.00327837,-0.0641555,2.13992
-0.587354,0.00259146,-5.54937e-05,0.0127817,2.14047,-0.0122201,0.00120241,-0.0614296,2.14138
-0.583263,0.00170973,-7.15756e-05,0.0144414,2.13452,-0.0052374,-0.00162197,-0.0587503,2.13533
-0.579611,0.00387853,-0.000114891,0.0153972,2.13066,-0.0183096,-0.000859847,-0.0618275,2.13164
-0.590826,0.00308329,-0.000407447,0.0122083,2.13644,-0.0115874,0.0033993,-0.0507013,2.13707
-0.596662,0.00256333,0.000308364,0.0148275,2.1236,-0.0144525,-0.000546195,-0.0638528,2.12461
-0.589557,0.00271964,0.00136118,0.0176724,2.13389,-0.0107239,-0.0100645,-0.0705885,2.13511
-0.585756,0.00557693,0.00646725,0.0158235,2.13302,-0.0270532,-0.0245308,-0.0700794,2.13448
-0.589009,0.00618253,0.00494424,0.0194016,2.12809,-0.0246598,-0.0178232,-0.0814827,2.12987
-0.590528,0.00707381,0.00177763,0.0195908,2.13212,-0.0306057,-0.0133501,-0.0810048,2.13391
-0.590396,0.00458825,0.000798071,0.0184205,2.13073,-0.0225719,-0.00603466,-0.0810013,2.13239
-0.582381,0.00495444,0.000386019,0.016078,2.13356,-0.0189866,-5.58835e-05,-0.0710709,2.13483
-0.588998,0.00603246,0.00167531,0.0151056,2.12587,-0.0242381,-0.00375458,-0.0657904,2.12703
-0.579204,0.00662598,0.00119553,0.0165556,2.12918,-0.0326975,-0.00167905,-0.0722406,2.13066
-0.584078,0.00597117,0.00306763,0.0172922,2.12887,-0.0293595,-0.0139212,-0.0707156,2.13029
-0.576293,0.00727463,0.00327128,0.0136706,2.13159,-0.0285262,-0.01214,-0.0585654,2.13262
-0.583049,0.00504381,0.00381261,0.0136698,2.13448,-0.0230835,-0.0136384,-0.0588599,2.13546
-0.5889,0.00747887,0.00425443,0.0153054,2.12938,-0.0340165,-0.0196625,-0.0566921,2.1305
-0.584752,0.00745112,0.00578226,0.0145969,2.14204,-0.0303488,-0.0210716,-0.0573621,2.14313
-0.581951,0.00682251,0.00135888,0.0121062,2.14129,-0.024777,-0.0106151,-0.0509987,2.14206
-0.588135,0.00532106,0.00599723,0.0106292,2.12957,-0.0224326,-0.0287942,-0.0504644,2.13048
-0.599746,0.00347502,0.00739543,0.00677868,2.12961,-0.0132877,-0.0296556,-0.0351804,2.13015
-0.579289,0.00614837,0.00739055,0.00711441,2.12858,-0.0310617,-0.0297005,-0.0366085,2.12933
-0.584744,0.008161,0.0070239,0.0104493,2.12891,-0.0338697,-0.036382,-0.0424452,2.12991
-0.586324,0.00798542,0.0063019,0.00927187,2.13863,-0.0378744,-0.0288703,-0.0372885,2.13949
-0.594514,0.00893096,0.0098074,0.00692585,2.13438,-0.0395071,-0.0377599,-0.0316577,2.13531
-0.590787,0.00940324,0.0095576,0.0097201,2.13564,-0.0376119,-0.0442141,-0.0393836,2.13679
-0.589958,0.00655508,0.00971848,0.0095239,2.13544,-0.0290035,-0.0404065,-0.043769,2.13647
-0.589683,0.00662789,0.00703636,0.00949172,2.1355,-0.0248349,-0.0339439,-0.0380315,2.13625
-0.595917,0.00719683,0.00910254,0.00917815,2.12394,-0.0262388,-0.0407531,-0.04085,2.12488
-0.584175,0.00116568,0.00884829,0.0100005,2.13127,-0.0100963,-0.0425819,-0.0414103,2.13212
-0.584666,0.00133418,0.00574786,0.00720694,2.13669,-0.00712274,-0.027196,-0.027593,2.13705
-0.582324,0.00133885,0.00809484,0.00530141,2.13322,-0.005639,-0.0303218,-0.0206884,2.13354
-0.588839,0.00154642,0.00362539,0.00654498,2.13213,-0.00339888,-0.0148947,-0.0291067,2.13238
-0.585893,0.00269368,0.00432713,0.00752376,2.12404,-0.00358564,-0.0190204,-0.0268277,2.1243
-0.590305,0.00233082,0.00533817,0.00283748,2.13413,-0.00681206,-0.0232648,-0.015513,2.13432
-0.574415,-9.1802e-05,0.00725501,0.00208021,2.12469,-0.000814961,-0.0310663,-0.0125949,2.12495
-0.59222,0.00200942,0.00800379,0.000772663,2.12803,-0.00617175,-0.0331645,-0.00194405,2.1283
-0.580953,0.000726129,0.00857484,-0.000714157,2.12945,-0.00168164,-0.0338785,0.0049518,2.12972
-0.590636,-0.000952866,0.0101822,-0.00347915,2.1311,0.00616412,-0.0400406,0.00868959,2.13151
-0.588018,-0.000745847,0.0100927,-0.001447,2.13433,0.000952969,-0.042662,0.00749161,2.13477
-0.587574,-0.000873843,0.0121723,-0.00557664,2.13008,0.00742413,-0.0472434,0.0151746,2.13067
-0.591018,-0.0031578,0.0113172,-0.00558324,2.12989,0.0150037,-0.0548244,0.0213429,2.13076
-0.590458,-0.00306022,0.0128368,-0.00474651,2.13464,0.0167866,-0.0556731,0.0228312,2.13555
-0.592042,-0.00421285,0.0130712,-0.0073527,2.13365,0.0133055,-0.0557087,0.0332703,2.13468
-0.593751,-0.00217147,0.0113853,-0.00758129,2.13493,0.00755144,-0.0514556,0.0308473,2.13579
-0.58808,-0.000165645,0.00895393,-0.00508712,2.13149,0.00459871,-0.0400335,0.0264116,2.13203
-0.589861,0.00138998,0.012032,-0.00908456,2.13164,-0.00463253,-0.0465405,0.0378857,2.13249
-0.583108,-0.00181277,0.0100192,-0.00680704,2.12782,0.00588101,-0.0449163,0.0251459,2.12845
-0.597974,0.000366841,0.0111591,-0.00684583,2.12247,-0.00333646,-0.0489494,0.0313447,2.12327
-0.593256,0.00148609,0.0112274,-0.00720787,2.12447,-0.00849402,-0.0440513,0.0283905,2.12513
-0.581397,0.000962652,0.00982,-0.00609618,2.12974,-0.00569196,-0.0464597,0.0365379,2.13056
-0.575988,0.00339324,0.0110136,-0.0115317,2.12744,-0.0105247,-0.0472777,0.0493074,2.12857
-0.592767,0.00303805,0.0103087,-0.0132755,2.13587,-0.0148952,-0.0440466,0.054124,2.13707
-0.586892,0.00489687,0.0143025,-0.0131528,2.12342,-0.0214066,-0.0591652,0.0548533,2.12506
-0.593371,0.00505781,0.0112932,-0.0146905,2.12261,-0.0180009,-0.0527338,0.0649668,2.12434
-0.585083,0.00392991,0.0131616,-0.0160399,2.11855,-0.0197908,-0.0527332,0.0643191,2.12027
-0.586672,0.00641467,0.0141459,-0.0154843,2.12735,-0.0228636,-0.0580359,0.061292,2.12915
-0.585823,0.000976,0.0151966,-0.0166814,2.13553,-0.00323372,-0.0611545,0.0717352,2.13761
-0.589249,0.0024247,0.0141266,-0.0186267,2.1336,-0.0112572,-0.064562,0.0753051,2.13594
-0.593371,0.00134961,0.0114964,-0.0182907,2.13677,-0.00803327,-0.0477316,0.0812107,2.13886
-0.594144,-0.000119601,0.0130887,-0.0186832,2.12899,0.0045981,-0.0532298,0.0789359,2.13112
-0.590222,0.00122787,0.0130524,-0.021779,2.12905,-0.0027855,-0.0570112,0.0884548,2.13165
-0.590116,0.000163818,0.0129785,-0.0224253,2.1388,-0.0090378,-0.0600123,0.0930616,2.14168
-0.590037,0.000788418,0.0169727,-0.0198146,2.13604,-0.00285276,-0.0670514,0.0875255,2.13888
-0.587169,0.000563373,0.0177836,-0.0232069,2.12838,-0.00428746,-0.0792979,0.0983632,2.13213
-0.592677,0.00101469,0.0173697,-0.0236768,2.12986,-0.00574768,-0.0744803,0.0979216,2.13342
-0.577757,-0.000119862,0.0166892,-0.0232457,2.13705,-0.00216199,-0.0753819,0.105088,2.14096
-0.586076,-0.00272108,0.0151803,-0.025412,2.13638,0.0084477,-0.065189,0.106071,2.14002
-0.580166,-0.0016775,0.0146952,-0.0223585,2.13558,0.00578423,-0.0621305,0.0957336,2.13863
-0.584667,-0.00378777,0.0141336,-0.0234352,2.14661,0.0103276,-0.0614052,0.105553,2.1501
-0.58393,-0.00258886,0.0107567,-0.0207069,2.13878,0.00728506,-0.0489329,0.0899735,2.14125
-0.58529,-0.00536382,0.013107,-0.0204998,2.13599,0.0179592,-0.0522678,0.0881029,2.13852
-0.589825,-0.00545873,0.0150036,-0.0217794,2.1397,0.0214683,-0.0613216,0.0957774,2.14283
-0.589742,-0.00348886,0.0162735,-0.0232778,2.13657,0.0140195,-0.0702336,0.0987467,2.14005
-0.593192,-0.00436131,0.0157853,-0.0223635,2.133,0.0173809,-0.071707,0.0858224,2.136
-0.592296,-0.00413589,0.0175487,-0.0195237,2.13676,0.0174123,-0.0741409,0.0822488,2.13969
-0.584869,-0.00597918,0.017837,-0.0177097,2.13439,0.0234298,-0.0803571,0.0778745,2.13745
-0.588599,-0.00603765,0.019933,-0.0176092,2.13132,0.0281371,-0.0810606,0.0812352,2.13459
-0.57763,-0.0071539,0.0146137,-0.0215438,2.13479,0.0275684,-0.0649254,0.0844215,2.13762
-0.591811,-0.00471429,0.0179496,-0.0175577,2.13788,0.0224817,-0.0661864,0.0721658,2.14024
-0.586241,-0.00241148,0.0144719,-0.0156641,2.14451,0.00954791,-0.0576566,0.0649694,2.14629
-0.579646,-0.00350018,0.0146768,-0.0164184,2.14258,0.0153883,-0.0638318,0.0674532,2.14465
-0.5833,-0.0015614,0.0170015,-0.0160619,2.13671,0.00723864,-0.0673936,0.0676021,2.13886
-0.581486,-0.00160147,0.0157717,-0.0152867,2.13714,0.00449682,-0.0695973,0.0642402,2.13924
-0.585276,-0.000301103,0.0177656,-0.0195288,2.13331,0.00380131,-0.071362,0.0838358,2.13615
-0.586414,-0.00128703,0.0179371,-0.0196295,2.13126,0.000786255,-0.0747562,0.0841857,2.13423
-0.598808,-0.0010942,0.0198402,-0.0190799,2.1295,0.00755017,-0.086196,0.0795866,2.13274
-0.582759,-0.000570525,0.019603,-0.0167687,2.12887,0.00814007,-0.076983,0.0722273,2.13151
-0.589885,-0.00303893,0.0117385,-0.016259,2.13059,0.0169272,-0.0547991,0.0721841,2.13259
-0.577403,-0.00421428,0.0147195,-0.0193974,2.13487,0.017764,-0.0610228,0.0849482,2.1375
-0.580621,-0.00533024,0.0125565,-0.0212967,2.13414,0.0167782,-0.0518522,0.092167,2.13683
-0.579517,-0.000296383,0.0105972,-0.0208241,2.13115,-0.00316463,-0.044597,0.0945906,2.13371
-0.586531,-0.00144092,0.00794347,-0.0189226,2.13203,0.0018802,-0.0376376,0.0798377,2.13386
-0.581175,-5.02341e-05,0.00635634,-0.0184622,2.13249,0.00419388,-0.0242067,0.0787684,2.13409
-0.590726,0.00154061,0.0061976,-0.0192477,2.13687,-0.00225033,-0.0219433,0.0794623,2.13846
-0.585362,-0.00301996,0.00624204,-0.0193334,2.13737,0.0100901,-0.0260952,0.0799191,2.13905
-0.584455,-0.000888788,0.00522184,-0.0212437,2.12787,0.00242611,-0.0196082,0.088628,2.12981
-0.579575,-0.000416971,0.00586938,-0.020788,2.12215,0.000148239,-0.0251941,0.0915072,2.12427
-0.583324,0.000536692,0.00627053,-0.0248953,2.13651,0.000133183,-0.0333141,0.106459,2.13942
-0.58757,-0.000537803,0.00866698,-0.0216623,2.1439,-0.0019014,-0.0355418,0.10262,2.14665
-0.585934,-8.62874e-05,0.00305492,-0.0239929,2.14193,-0.00232025,-0.0176471,0.102866,2.14447
-0.595233,0.00190218,0.00768892,-0.0220234,2.13489,-0.0100132,-0.0348134,0.0921114,2.13718
-0.591166,0.000271068,0.00656139,-0.0197696,2.13056,-0.00716776,-0.0274324,0.0779504,2.13218
-0.58233,0.00145969,0.00657641,-0.0160253,2.1268,-0.00869185,-0.0327703,0.0664135,2.12811
-0.589827,0.00142529,0.00720196,-0.0138168,2.13983,-0.00327715,-0.0332721,0.0586023,2.14089
-0.584464,0.00086997,0.00773957,-0.0149352,2.1314,-0.00754816,-0.0339595,0.0649861,2.13267
-0.590001,0.0029562,0.0088394,-0.0153222,2.12734,-0.0123919,-0.0325787,0.0614119,2.12851
-0.585424,0.000724879,0.00765735,-0.0152151,2.13062,-0.00588206,-0.0321145,0.0686955,2.13198
-0.594459,-0.00161649,0.00755346,-0.013801,2.13469,-0.0058856,-0.0335467,0.0636108,2.13591
-0.592215,0.00131459,0.00869818,-0.010988,2.13061,-0.00939732,-0.037162,0.0487974,2.13152
-0.585641,0.00267365,0.00687271,-0.0117375,2.12724,-0.0100077,-0.0340046,0.0458096,2.12803
-0.588958,0.00223117,0.0096539,-0.0125516,2.12457,-0.00695708,-0.0393804,0.0539059,2.12563
-0.581435,0.00138702,0.0117483,-0.0106834,2.12923,-0.00464422,-0.0454285,0.0488295,2.13028
-0.581723,-0.000878899,0.00752931,-0.0112424,2.13153,-0.000424882,-0.0310854,0.0431519,2.1322
-0.592386,-0.00199243,0.0066007,-0.00828235,2.12649,0.00371659,-0.0257708,0.0347835,2.12693
-0.583585,-0.0019524,0.00754877,-0.00885785,2.11841,0.00504679,-0.0285618,0.0353584,2.11891
-0.585228,-0.00499753,0.0074981,-0.00862047,2.11931,0.0200197,-0.0321516,0.0382595,2.11999
-0.575989,-0.00445667,0.00670582,-0.00668168,2.12586,0.0249943,-0.0294988,0.0316312,2.12644
-0.58862,-0.00451865,0.00937756,-0.00989518,2.12582,0.0208323,-0.0416166,0.0427867,2.12676
-0.584822,-0.00501418,0.00567643,-0.0110095,2.12735,0.0195259,-0.0291978,0.0447423,2.12811
-0.587592,-0.00413111,0.00945657,-0.0092846,2.1318,0.019236,-0.0368724,0.0452717,2.13269
-0.584619,-0.00490156,0.00785302,-0.00631289,2.13104,0.0326718,-0.0381352,0.0245643,2.13178
-0.587285,-0.00862363,0.00868893,-0.00644841,2.13177,0.0385778,-0.0371326,0.0274191,2.13262
-0.586659,-0.00820956,0.0121338,-0.00581325,2.13428,0.0369506,-0.0435645,0.0234106,2.13517
-0.591596,-0.00759884,0.00976516,-0.00735632,2.13622,0.0302028,-0.043007,0.0298935,2.13708
-0.586816,-0.00567855,0.0101774,-0.00283841,2.13824,0.023169,-0.0393748,0.0181415,2.1388
-0.588121,-0.00695855,0.0103522,-0.00536847,2.12966,0.0348865,-0.0443939,0.0245788,2.13055
-0.582407,-0.00770283,0.00487353,-0.00669938,2.12873,0.0308562,-0.0222193,0.0263767,2.12923
-0.591501,-0.00709006,0.00365842,-0.00460871,2.1296,0.030803,-0.0157161,0.0187469,2.12996
-0.581993,-0.0100072,0.00291344,-0.00359265,2.1319,0.0390021,-0.0151767,0.0159953,2.13237
-0.5897,-0.0114229,0.00560655,-0.00397795,2.12173,0.0428166,-0.0202444,0.0244304,2.1224
-0.590022,-0.00995042,0.00699166,-0.00723061,2.12284,0.0423531,-0.0240566,0.0259706,2.12356
-0.586619,-0.00880429,0.00261254,-0.00950854,2.12992,0.0373272,-0.0153816,0.0356966,2.1306
-0.590897,-0.00990133,0.00295059,-0.00715631,2.13034,0.045288,-0.0181349,0.0255642,2.13105
-0.591827,-0.0110559,0.00801363,-0.00552194,2.13519,0.0490834,-0.031918,0.0216633,2.1361
-0.589459,-0.0110837,0.00609041,-0.00422878,2.1334,0.044184,-0.0271813,0.0159205,2.13409
-0.584137,-0.00806654,0.00674108,-0.00342802,2.13265,0.0328871,-0.0263483,0.0155915,2.13312
-0.593004,-0.0059568,0.00403865,-0.00151627,2.13326,0.0257699,-0.0199088,0.00726272,2.13352
-0.588977,-0.00427938,0.000758781,0.00231175,2.12759,0.0240395,-0.000330076,-0.00392428,2.12773
-0.586965,-0.00335049,-0.00096491,0.00260806,2.13193,0.0187278,0.00393398,-0.0018446,2.13201
-0.583884,-0.00105723,-0.00101092,-0.00207892,2.13212,0.00327356,0.00283867,0.00802401,2.13214
-0.590166,0.000863117,0.00143791,-0.00417739,2.13239,-0.00236253,-0.00662808,0.019097,2.13248
-0.592099,0.000528229,0.00379513,-0.00724872,2.12605,-0.00301725,-0.0191269,0.034154,2.12641
-0.602414,0.00150791,8.41386e-05,-0.00783032,2.12591,-0.00520775,-0.00266484,0.0322363,2.12616
-0.577417,0.00117835,-0.000504468,-0.00804732,2.12701,-0.00350461,0.00400862,0.03144,2.12725
-0.587185,0.00267803,0.000638461,-0.00563197,2.11909,-0.012754,-0.00140105,0.0272742,2.11931
-0.584572,0.00132813,0.00200292,-0.00682082,2.12816,-0.002531,-0.00100284,0.0287324,2.12836
-0.581832,0.00141887,-0.000720111,-0.00332702,2.12629,-0.00601358,0.00265745,0.0211022,2.1264
-0.591034,-0.00119682,-0.000212697,-0.00613599,2.13355,-0.0017687,-0.00412378,0.0316896,2.13379
-0.584947,0.000858491,0.00185305,-0.00571789,2.13305,-0.00435155,-0.00774281,0.0197584,2.13316
-0.578218,-0.000140877,0.00165797,-0.00534936,2.13421,0.000151449,-0.00149564,0.0240884,2.13435
-0.578634,-0.000458535,-0.00218745,-0.00556532,2.13075,8.54742e-05,0.0063674,0.0305751,2.13098
-0.585704,-0.00133565,-0.00251469,-0.00777481,2.12638,0.00380959,0.0112821,0.0340363,2.12669
-0.593017,-0.00304901,-0.0014819,-0.00755826,2.1231,0.0131616,0.0100531,0.0289638,2.12336
-0.586991,-0.000683083,-0.00384359,-0.00680771,2.13707,0.00837268,0.0161225,0.0256265,2.13731
-0.594,-0.00427616,-0.00445741,-0.00224842,2.13556,0.0194394,0.0180886,0.0109017,2.13576
-0.590584,-0.00117901,-0.00319269,-0.00346158,2.12653,0.00882729,0.00904813,0.0181134,2.12664
-0.586498,0.0015221,-0.00436209,-0.00545149,2.13385,-0.00682003,0.0203059,0.0267468,2.13413
-0.583211,0.000654023,-0.00267436,-0.00504293,2.13636,-0.00416043,0.0241804,0.0289976,2.13669
-0.59091,0.000550754,-0.00304402,-0.00586426,2.12948,0.00469903,0.00644373,0.0217085,2.1296
-0.589703,-0.00144853,-0.00657748,-0.00742909,2.12968,0.00171326,0.0268982,0.0289923,2.13005
-0.584965,-0.00096938,-0.00477439,-0.00524703,2.13417,0.00458185,0.0164683,0.0238249,2.13437
-0.582159,0.000239662,-0.00796603,-0.00672649,2.14059,-0.00121468,0.0325933,0.0335497,2.1411
-0.586399,0.000875347,-0.00911373,-0.0066042,2.13419,-0.0034771,0.0417684,0.0258655,2.13476
-0.583682,0.0038642,-0.00875695,-0.00705184,2.13055,-0.0146525,0.0406746,0.0316112,2.13123
-0.589234,0.00300522,-0.0132762,-0.00632226,2.1375,-0.0141596,0.0519496,0.0316729,2.13842
-0.581647,0.00323368,-0.0111844,-0.00673048,2.13519,-0.0146717,0.0447249,0.0284991,2.1359
-0.589859,0.00373966,-0.0135281,-0.00627469,2.12991,-0.0149241,0.0508075,0.0299788,2.13078
-0.585074,0.00366456,-0.0138191,-0.00835145,2.13127,-0.0212032,0.0556885,0.0353312,2.1324
-0.582889,-0.000221249,-0.0138335,-0.00842417,2.14086,-0.00502466,0.0546153,0.0338155,2.14183
-0.585635,0.000657248,-0.0134121,-0.00985861,2.13844,-0.000296672,0.0614816,0.0394809,2.13969
-0.592327,-0.00233465,-0.00937719,-0.00734664,2.13573,0.0116106,0.040242,0.0319213,2.13638
-0.589004,-0.00501231,-0.00842196,-0.00539534,2.13368,0.022359,0.036673,0.0285242,2.1343
-0.586146,-0.00618028,-0.00300461,-0.00681549,2.13031,0.0262413,0.0167926,0.0283574,2.13073
-0.59225,-0.00500513,-0.00237764,-0.00498353,2.12862,0.0231605,0.0151011,0.0209046,2.12891
-0.591164,-0.00456351,-0.00174599,-0.00648838,2.13491,0.0251918,0.00541435,0.0300258,2.13528
-0.583835,-0.00784026,-0.000852361,-0.00386481,2.13419,0.0302572,0.00692287,0.0168441,2.13449
-0.589415,-0.00755391,-0.000514737,-0.00394459,2.13506,0.0307191,0.0082824,0.0167511,2.13536
-0.582267,-0.0057107,-0.00110794,-0.00511167,2.12686,0.0325541,-0.00106461,0.023317,2.12724
-0.584057,-0.00408712,-0.00100454,-0.00596639,2.12863,0.0150858,0.00217635,0.0219545,2.1288
-0.592058,-0.000509805,-0.00211209,-0.0051441,2.12775,0.00221734,0.0137207,0.0210322,2.1279
-0.598529,-0.000148563,-0.00483156,-0.00110737,2.12615,-0.00241494,0.0154869,0.00794225,2.12622
-0.581759,0.00179295,0.000300074,-0.00290761,2.12352,-0.00467213,0.00541329,0.0105543,2.12356
-0.58457,0.00129005,-0.00289892,-0.00138395,2.13145,-0.00726357,0.0128256,0.00495819,2.13151
-0.583968,0.00335493,-0.00150902,-0.000212993,2.12542,-0.0206454,0.00596251,0.00185943,2.12553
-0.587153,0.0040439,-0.00400714,0.000766783,2.12932,-0.0111509,0.0126918,-0.00422518,2.12939
-0.586114,0.00619919,-0.00127754,0.00299033,2.12855,-0.029113,0.0124303,-0.0102941,2.12881
-0.596255,0.00489995,-0.00141887,0.00138754,2.12498,-0.0203253,0.00613284,-0.0115015,2.12511
-0.589453,0.00375053,-0.00293146,0.00261589,2.13451,-0.0132638,0.00872171,-0.0153701,2.13463
-0.581553,0.00124501,0.00188086,0.00614593,2.14351,-0.00817766,-0.00570543,-0.0196939,2.14362
-0.590186,0.00443078,0.000255182,0.00264364,2.1374,-0.0204094,-0.00105821,-0.0147614,2.13755
-0.588261,0.00445185,8.13542e-05,0.00383712,2.1404,-0.0161722,-0.00328786,-0.0168338,2.14053
-0.579364,0.00426466,-0.000454567,0.00330603,2.12086,-0.0103448,0.00310394,-0.0168958,2.12096
-0.581371,0.00210321,-0.00103835,0.00271278,2.12961,-0.00470442,-0.000404862,-0.0127083,2.12966
-0.580666,-0.0028573,-0.00200856,0.00116091,2.13178,0.011941,0.00807331,-0.00530788,2.13184
-0.591914,-0.00210076,-0.00244591,0.00279719,2.13132,0.00294525,0.0055097,-0.00634453,2.13134
-0.588491,-0.000848598,-0.00228231,0.0020649,2.13085,-0.0015612,0.00985781,-0.00413057,2.13088
-0.583612,0.000830283,-0.00164373,0.000831239,2.1349,-0.00379001,0.0124941,0.00100719,2.13494
-0.58377,-0.00259269,-0.00122218,0.00111024,2.12626,0.00647719,0.00966567,-0.00481364,2.1263
-0.597185,-0.000741875,-0.00371835,-0.00113557,2.13552,0.00798194,0.0163271,0.000566421,2.1356
-0.588385,-0.00476881,-0.00349789,0.00151619,2.13244,0.0181425,0.0163476,-0.00456216,2.13258
-0.586904,-0.00453732,-0.00231597,0.000551723,2.13389,0.0140149,0.017716,-0.00692593,2.13402
-0.585462,-0.00393673,-0.00436286,0.000693909,2.13475,0.0128857,0.0258983,-0.00426743,2.13495
-0.589088,-0.00510372,-0.00896511,0.00127532,2.13897,0.0209987,0.034561,-0.00849668,2.13937
-0.592408,-0.00450948,-0.0107464,0.00435467,2.13385,0.0176952,0.0441962,-0.0175118,2.13446
