tr,trp1,trp2,trp3,sigma,pi1,pi2,pi3,phi
-0.576551,-0.0077914,-0.00456892,0.00767633,2.40198,0.0362192,0.0254205,-0.0276534,2.40254
-0.567545,-0.00588919,-0.00485668,0.00803,2.41157,0.0235124,0.0183698,-0.0353456,2.41201
-0.568678,-0.00593286,-0.00375142,0.00909716,2.3997,0.0264082,0.0140548,-0.0434883,2.40028
-0.577065,-0.00313167,-0.00220782,0.009111,2.40721,0.0104553,0.00976066,-0.0410621,2.4076
-0.581126,5.58017e-05,0.00270898,0.00832911,2.40486,0.00420134,-0.0110884,-0.0414548,2.40524
-0.579595,-0.000515061,0.00180998,0.00922194,2.40938,0.00247453,-0.0110902,-0.0434913,2.4098
-0.57302,-0.00148124,0.00292065,0.00705969,2.39732,0.00771177,-0.015591,-0.0326448,2.3976
-0.572249,-0.00334902,0.000974672,0.00590509,2.40483,0.0185013,-0.00461553,-0.024306,2.40503
-0.569287,-0.00418652,0.00218283,0.00399122,2.40095,0.0263107,-0.010082,-0.0211787,2.40121
-0.571288,-0.00202568,0.000251622,0.00613225,2.39627,0.0138062,0.003191,-0.0238655,2.39643
-0.580999,-0.00256211,-0.000378188,0.00456806,2.40178,0.0130643,0.00260162,-0.0222593,2.40192
-0.573029,-0.00363049,0.000751717,0.00458522,2.40436,0.0131301,-0.00217839,-0.020783,2.40449
-0.568763,0.000608154,-0.000531976,0.00496531,2.39235,-0.000756799,-0.00162569,-0.0219006,2.39245
-0.570422,0.00302065,0.000127431,0.00436712,2.39107,-0.0146356,-0.000289533,-0.0154683,2.39116
-0.578661,0.00201636,-0.00214071,0.00361935,2.39141,-0.0125727,0.00983126,-0.0211478,2.39156
-0.57125,0.00242108,0.000624248,0.00291985,2.3843,-0.0122879,-0.00899953,-0.0120416,2.38438
-0.576049,0.00349859,0.00345718,0.00172405,2.38041,-0.014031,-0.0122532,-0.0126012,2.38051
-0.580216,0.00157957,0.00287273,0.00251616,2.38282,-0.00246702,-0.0175271,-0.0161648,2.38294
-0.576443,0.00123778,0.00486924,0.00229876,2.38082,-0.0055318,-0.0205582,-0.010953,2.38094
-0.574928,0.00082907,0.00262618,0.0039403,2.38673,-0.00789918,-0.0107316,-0.0198424,2.38685
-0.572084,-0.00224834,0.00489701,0.00597501,2.3823,0.0109229,-0.0178214,-0.0284303,2.38256
-0.57281,-0.00447426,0.00106025,0.00783683,2.38012,0.0174852,-0.00729025,-0.0390983,2.38052
-0.571621,-0.00239037,0.0023684,0.00671058,2.38653,0.00981967,-0.011761,-0.0301069,2.38677
-0.579617,-0.00328301,0.00379278,0.00824931,2.38716,0.0225568,-0.0179411,-0.0301429,2.38753
-0.574427,-0.00134114,0.00267871,0.00228136,2.39526,0.0108844,-0.0147789,-0.00851662,2.39534
-0.580456,-0.00331555,0.00420633,0.000812746,2.38973,0.0114568,-0.0160726,-0.00275546,2.38982
-0.578966,-0.00422961,0.00725544,0.00201949,2.387,0.0164511,-0.0334069,-0.00964937,2.38731
-0.582332,-0.0028006,0.00595192,0.0048227,2.38873,0.0137681,-0.0287497,-0.0193507,2.38902
-0.578144,-0.00425776,0.00279129,0.00532243,2.39002,0.0183048,-0.0135245,-0.0288505,2.39031
-0.572956,-0.00129428,0.00188289,0.00553051,2.39785,0.0073189,-0.0125834,-0.0241601,2.39802
-0.576899,-0.00280273,0.00454132,0.00560001,2.39453,0.0101236,-0.0192418,-0.0297956,2.39481
-0.576457,-0.0029591,0.000943154,0.00793235,2.39737,0.0149461,-0.0073013,-0.0363901,2.3977
-0.583648,-0.00229747,0.00211909,0.00591647,2.39337,0.0141906,-0.00552961,-0.0246728,2.39354
-0.5813,-0.0040447,0.00145879,0.00598043,2.39774,0.019373,-0.0088409,-0.0279273,2.39799
-0.565864,-0.00442674,0.0029676,0.00455264,2.40102,0.0210399,-0.0148131,-0.0263053,2.40131
-0.568342,-0.00462233,0.00481119,0.00424205,2.39519,0.0201756,-0.0243198,-0.0210784,2.39549
-0.578561,-0.00268329,0.00646036,0.00290371,2.39993,0.0110331,-0.0267241,-0.01353,2.40015
-0.568766,-0.00207825,0.00724022,0.00184656,2.39874,0.00491613,-0.0338619,-0.0105534,2.39901
-0.570956,-0.00242549,0.00569513,0.000322707,2.40226,0.0131768,-0.0315841,-0.00540676,2.40251
-0.57374,-0.00448798,0.00688638,0.00215352,2.40456,0.020354,-0.0353266,-0.00760761,2.40492
-0.567016,-0.00159404,0.00541023,0.00171237,2.39622,0.00761767,-0.0213362,-0.00798689,2.39634
-0.579779,-0.000284491,0.00221203,0.000211672,2.40535,-0.00199691,-0.0121495,-0.0013469,2.40538
-0.571831,-0.00104147,0.00338225,-0.000193811,2.39955,0.0108467,-0.0107275,0.000228457,2.3996
-0.579902,-0.000191391,0.00296877,-0.00091097,2.39758,-0.00375482,-0.0122216,0.00483517,2.39762
-0.578296,-0.00116224,0.00275921,0.000123852,2.39767,0.00635619,-0.0103753,0.00493846,2.39771
-0.569985,-0.00171204,7.41225e-05,-7.24637e-05,2.40171,0.00436688,-0.00379753,-0.0012099,2.40172
-0.575871,0.0004684,-0.000267121,0.00046915,2.39675,-1.24827e-05,-0.00441095,-0.00294691,2.39676
-0.574814,-0.00366201,0.000943079,0.000679298,2.3935,0.0188696,-0.00537294,-0.000526647,2.39358
-0.58076,-0.00444128,0.00248864,0.000677142,2.39463,0.0178193,-0.00665588,0.000350652,2.3947
-0.570561,-0.00150617,0.00124851,0.000540293,2.39372,0.00873678,-0.00584982,-0.000452717,2.39374
-0.576409,-0.00169626,-0.00133279,0.00319097,2.38909,0.00459015,-0.000483236,-0.0148892,2.38915
-0.57516,-0.00140151,0.00180706,0.000490498,2.39056,0.00726091,-0.00827456,-0.00472039,2.39059
-0.572134,-0.00360644,0.00414557,0.00038686,2.39139,0.016501,-0.0179571,-0.00344493,2.39151
-0.566954,-0.00468726,0.00587161,0.00141458,2.39036,0.0172208,-0.0207873,-0.00220744,2.39051
-0.576408,-0.0032355,0.00318962,0.00145743,2.38495,0.0192171,-0.00993073,-0.00583464,2.38505
-0.567407,-0.00267175,0.00068695,-0.000655367,2.39608,0.0119058,-0.00419822,-0.00229103,2.39611
-0.572257,-0.00101445,0.00067559,-0.000142446,2.39987,0.00624787,-0.005583,-0.00390315,2.39989
-0.57062,-0.00244653,0.00167892,-0.000820062,2.39683,0.0104344,-0.0114375,0.00245973,2.39689
-0.573657,-0.00415099,0.00134792,0.000533139,2.39898,0.0144359,-0.0100598,-0.00342001,2.39905
-0.567283,-0.00409284,0.00361573,0.0003246,2.39998,0.0293405,-0.0138812,-0.000973445,2.4002
-0.582427,-0.00544127,0.00405807,-0.000234065,2.38933,0.027328,-0.0163793,-0.00228338,2.38954
-0.577692,-0.00603431,0.00219044,0.00085825,2.38806,0.0287277,-0.0108204,0.0015033,2.38826
-0.561731,-0.00696266,0.00384049,0.00105882,2.38567,0.0350062,-0.0162264,-0.00457549,2.38599
-0.575456,-0.00825422,0.00211441,0.00155723,2.38882,0.0382756,-0.0100308,-0.00543964,2.38915
-0.581221,-0.00803978,0.000319018,-0.00129788,2.37565,0.0374246,-0.00656133,0.00195958,2.37596
-0.582633,-0.00794089,0.00143387,0.000284971,2.38364,0.0393517,-0.00817367,-0.000450898,2.38398
-0.573243,-0.00761182,0.00519125,0.00109952,2.3873,0.0318777,-0.024555,-0.00292246,2.38764
-0.572976,-0.00598559,0.0049051,0.00290187,2.38274,0.0329526,-0.0227695,-0.0142002,2.38312
-0.566554,-0.00166801,0.00417897,0.00664341,2.37987,0.00983982,-0.0196518,-0.027398,2.38013
-0.57909,-0.00193926,0.00260298,0.00487942,2.37924,0.0121051,-0.0140347,-0.0269664,2.37947
-0.572967,-0.00482279,0.00119879,0.00460021,2.38608,0.022123,-0.00609954,-0.0199237,2.38627
-0.570239,-0.00363011,0.00419068,0.00310509,2.39011,0.0177215,-0.0208658,-0.0159738,2.39032
-0.577281,-0.00145739,0.00484627,0.00514213,2.39441,0.0115803,-0.025044,-0.0192293,2.39465
-0.580897,-0.00200016,0.00422977,0.00694975,2.38981,0.0116993,-0.0177339,-0.0287921,2.39008
-0.576292,-0.00236761,0.00153947,0.0062551,2.38432,0.00828241,-0.0129524,-0.0307778,2.38457
-0.575494,-0.00463553,0.00306728,0.00876248,2.38487,0.0230637,-0.0114041,-0.0427656,2.38539
-0.572733,-0.00618984,0.00290906,0.0104124,2.38886,0.0272948,-0.0134603,-0.0463813,2.3895
-0.567742,-0.00660682,0.00220254,0.0058063,2.38922,0.0335733,-0.0139823,-0.0298422,2.38968
-0.580278,-0.010611,0.00464276,0.00470126,2.38566,0.0470403,-0.0204403,-0.0238895,2.38633
-0.572797,-0.0123127,0.00527471,0.00072582,2.38974,0.0533979,-0.0201851,-0.00603445,2.39043
-0.578483,-0.0131591,0.00600066,-0.000177684,2.38768,0.0628137,-0.0340158,-0.00360075,2.38875
-0.571756,-0.0126067,0.00688648,-0.000267911,2.38715,0.0598919,-0.0354481,0.000899232,2.38816
-0.568423,-0.0103539,0.00781034,-2.10586e-06,2.3773,0.0567036,-0.0356196,0.00536066,2.37825
-0.585899,-0.0111207,0.00797917,0.000802721,2.37282,0.0547954,-0.0396011,-0.00629123,2.37379
-0.566434,-0.0139767,0.00872689,0.00055864,2.374,0.0594822,-0.0424281,-0.00264347,2.37512
-0.575567,-0.00841813,0.0108666,0.0036306,2.37548,0.0392108,-0.0521994,-0.017666,2.37645
-0.581048,-0.00820222,0.0116021,0.00144046,2.37998,0.0384292,-0.0506977,-0.00568741,2.38084
-0.574268,-0.00754251,0.0114274,5.90186e-05,2.38213,0.0353301,-0.0507051,-0.0036295,2.38293
-0.576675,-0.00595384,0.00860032,0.0001599,2.38972,0.0293773,-0.0399779,-0.00461643,2.39023
-0.56946,-0.00506331,0.00808043,0.00145479,2.38954,0.0198302,-0.0405918,-0.00965603,2.38999
-0.569099,-0.00255816,0.00931233,0.000616559,2.39166,0.0164667,-0.0447046,-0.00681897,2.39214
-0.575767,-0.000916535,0.011485,0.000570888,2.39005,0.00743365,-0.0525988,-0.00153723,2.39064
-0.578702,-0.00130386,0.0096868,0.00306368,2.38742,0.00214404,-0.0460939,-0.014258,2.38791
-0.573442,-0.000528504,0.0102051,0.0033239,2.3939,0.00676535,-0.0527609,-0.0220158,2.39459
-0.574196,-0.0023158,0.00994504,0.004614,2.38435,0.0143558,-0.04699,-0.0176938,2.38493
-0.569826,-0.00167061,0.0096927,0.00473141,2.38501,0.00625971,-0.0464439,-0.0184491,2.38555
-0.569698,-0.00237778,0.0105937,0.00529204,2.39127,0.00680632,-0.046573,-0.0208496,2.39183
-0.569117,-0.00595929,0.0102933,0.00804091,2.39533,0.025626,-0.0488285,-0.035115,2.39622
-0.574776,-0.0124238,0.00996196,0.00973651,2.38529,0.0549989,-0.0435103,-0.0425855,2.3867
-0.57964,-0.0114555,0.0078246,0.00996499,2.39125,0.0503144,-0.0348306,-0.0443702,2.39245
-0.581486,-0.0111545,0.00610611,0.010016,2.38194,0.052701,-0.0293796,-0.0491755,2.38321
-0.571286,-0.0111624,0.00812802,0.00954774,2.39087,0.0509131,-0.036695,-0.0481777,2.39218
-0.571471,-0.0102204,0.00767148,0.00954612,2.38833,0.0473916,-0.0354918,-0.0407173,2.38941
-0.572026,-0.0105504,0.00859989,0.0081295,2.39426,0.0492515,-0.0390425,-0.0368384,2.39537
-0.571007,-0.00849765,0.00810261,0.00582247,2.38978,0.0393433,-0.037573,-0.0259402,2.39054
-0.568962,-0.00867254,0.00447717,0.00693926,2.38664,0.0405461,-0.0246405,-0.0306232,2.38731
-0.573221,-0.00751216,0.00647531,0.00547066,2.38868,0.0397231,-0.0320907,-0.0265139,2.38937
-0.573163,-0.00975482,0.00976536,0.00637488,2.38006,0.0428988,-0.0429873,-0.0290176,2.38101
-0.572395,-0.00710713,0.00864934,0.00641429,2.3851,0.0322416,-0.0453125,-0.0277762,2.38591
-0.573064,-0.00604552,0.0111559,0.00553215,2.40041,0.0219949,-0.0561927,-0.0219301,2.40127
-0.57123,-0.00602512,0.00930283,0.00397971,2.3946,0.022096,-0.049262,-0.0187913,2.39529
-0.571229,-0.00678903,0.0108867,0.00253535,2.39069,0.0303964,-0.0514425,-0.0141373,2.39148
-0.566033,-0.00659528,0.0112773,0.00355594,2.38709,0.0323921,-0.0499039,-0.014213,2.38787
-0.577617,-0.00668113,0.0109856,0.00296119,2.38596,0.0290181,-0.0480453,-0.0154561,2.38667
-0.576656,-0.00714804,0.0127376,0.00751493,2.38896,0.0324135,-0.0605303,-0.0348041,2.3902
-0.586332,-0.00662162,0.0132635,0.00663346,2.38951,0.0292888,-0.0563947,-0.0296809,2.39054
-0.570987,-0.00515172,0.00983226,0.00313662,2.38316,0.0273446,-0.0427646,-0.0168519,2.38376
-0.583609,-0.00915204,0.00959857,0.00265592,2.39355,0.0361917,-0.0430659,-0.00995128,2.39423
-0.569522,-0.00531424,0.0100114,0.00170182,2.38745,0.022157,-0.0420513,-0.0101983,2.38795
-0.572573,-0.00545108,0.0100633,0.00343203,2.39434,0.0225557,-0.0421755,-0.0213901,2.39492
-0.57357,-0.00481968,0.00548032,0.00617399,2.39091,0.023059,-0.0211555,-0.0311086,2.39132
-0.574824,-0.00569992,0.00245546,0.00778972,2.3887,0.0235776,-0.0152134,-0.0396699,2.3892
-0.572802,-0.00326893,0.00565072,0.00808525,2.3906,0.014768,-0.0337196,-0.0352763,2.39114
-0.5693,-0.00417228,0.00723053,0.011353,2.39577,0.0213074,-0.0384053,-0.0521484,2.39674
-0.572502,-0.0027715,0.00687129,0.0094763,2.38817,0.0115769,-0.0312936,-0.0422172,2.38877
-0.570471,-0.00196365,0.00512905,0.00935924,2.3955,0.0106614,-0.0277123,-0.0426757,2.39606
-0.56981,-0.00324198,0.00828409,0.0102692,2.39305,0.0123175,-0.039638,-0.049404,2.39392
-0.572941,-0.00422596,0.00841686,0.0113463,2.38527,0.0141486,-0.0362786,-0.0537346,2.38619
-0.57104,-0.00618652,0.00979593,0.0072703,2.39083,0.025271,-0.0393194,-0.0404315,2.39163
-0.572363,-0.0047778,0.0107065,0.00617517,2.39187,0.0212668,-0.0539554,-0.0301996,2.39277
-0.572914,-0.00430293,0.0137025,0.00814008,2.39451,0.0213701,-0.0634492,-0.0355215,2.39571
-0.573951,-0.0032235,0.0141225,0.00973116,2.39049,0.0138568,-0.0632618,-0.0413687,2.39173
-0.579435,-0.00471038,0.0149293,0.00311675,2.39314,0.0204953,-0.0659881,-0.0201106,2.39423
-0.576017,-0.00438991,0.0158113,0.00531249,2.38744,0.0192264,-0.0747986,-0.024787,2.38882
-0.582408,-0.0025835,0.0163575,0.00515024,2.39162,0.0188135,-0.0753728,-0.0183962,2.39295
-0.567376,-0.00413296,0.0166622,0.00456564,2.3971,0.0200374,-0.0816429,-0.0267392,2.39872
-0.573291,-0.00475289,0.0155043,0.00577856,2.39363,0.0238622,-0.0734385,-0.0277855,2.39503
-0.567137,-0.0036467,0.016631,0.00734862,2.39452,0.0188707,-0.07234,-0.0388322,2.396
-0.574003,-0.00361115,0.0154478,0.0096099,2.39681,0.0110851,-0.0715996,-0.0423225,2.39827
-0.574252,-0.00233264,0.0154116,0.0083129,2.4027,0.0101183,-0.0684309,-0.037956,2.404
-0.575266,-0.00276958,0.0142731,0.00744901,2.39081,0.0159649,-0.066862,-0.0323632,2.39201
-0.569865,-0.00311267,0.0137232,0.0086177,2.39863,0.0162507,-0.0632363,-0.0419812,2.39989
-0.584469,-0.00559206,0.0110004,0.00908872,2.39996,0.0241007,-0.0532114,-0.0434994,2.40106
-0.574765,-0.0036439,0.0111733,0.00881743,2.40055,0.0236158,-0.0513403,-0.0413182,2.40157
-0.571792,-0.00595203,0.0127107,0.00739765,2.39639,0.0281682,-0.0619779,-0.0378416,2.39766
-0.577368,-0.00274529,0.0106156,0.00833289,2.39624,0.0148672,-0.0540817,-0.0388761,2.39721
-0.576589,-0.00447256,0.0115324,0.0112538,2.39564,0.0223371,-0.0601784,-0.0540924,2.39711
-0.580416,-0.00330928,0.012101,0.0096224,2.39686,0.0156809,-0.0564051,-0.0508468,2.39811
-0.582987,-0.00427973,0.0101891,0.0162177,2.39321,0.0217946,-0.0474226,-0.0725598,2.39488
-0.579592,-0.00810329,0.00908574,0.0145026,2.39523,0.0336998,-0.0385942,-0.0741165,2.39692
-0.573671,-0.00731683,0.00499195,0.0177414,2.39405,0.0357745,-0.0222523,-0.0862905,2.39598
-0.583805,-0.0067072,0.00485159,0.0180925,2.39457,0.0293865,-0.0222371,-0.0860461,2.3964
-0.580298,-0.00350976,0.00535587,0.0177903,2.39016,0.0189624,-0.0254173,-0.0785438,2.39166
-0.573103,-0.00593583,0.00502733,0.0191315,2.38976,0.0275876,-0.0265667,-0.0858043,2.39161
-0.573158,-0.00450798,0.0063065,0.0187383,2.39225,0.0196948,-0.0278538,-0.0866451,2.39406
-0.56956,-0.00534652,0.00442576,0.019475,2.39086,0.0219054,-0.0223174,-0.0894851,2.39274
-0.580913,-0.0037796,0.00157323,0.0178733,2.38734,0.0238221,-0.00612178,-0.082514,2.38889
-0.574036,-0.00714693,0.0034778,0.0153382,2.39099,0.0290002,-0.0158065,-0.0693182,2.39223
-0.577982,-0.00919777,0.00354369,0.0166738,2.38701,0.0401873,-0.0109826,-0.0732885,2.3885
-0.568913,-0.00769839,0.00168818,0.0154867,2.38319,0.0395576,-0.00961456,-0.0699068,2.38456
-0.571231,-0.0117571,0.00525923,0.0168441,2.37933,0.0554718,-0.0244369,-0.0806282,2.38147
-0.575085,-0.0121596,0.00411077,0.0197648,2.38098,0.0545344,-0.015344,-0.0902846,2.38336
-0.557282,-0.00875408,0.00525558,0.0189208,2.38347,0.0345396,-0.0249062,-0.0885324,2.3855
-0.570654,-0.00732443,0.00814019,0.017439,2.38369,0.0328884,-0.0317088,-0.082709,2.38556
-0.574544,-0.00429388,0.010954,0.0155776,2.39488,0.0212084,-0.0474362,-0.072816,2.39655
-0.581453,-0.00698536,0.00954508,0.0142606,2.40224,0.0328439,-0.0506232,-0.0642491,2.40386
-0.565095,-0.00486156,0.0129648,0.0104828,2.40004,0.018104,-0.0586184,-0.0513717,2.40137
-0.565601,-0.00309857,0.0107054,0.00747434,2.39166,0.0149103,-0.0491799,-0.032724,2.39244
-0.579885,-0.00310551,0.0105873,0.00762875,2.39228,0.0124095,-0.0518377,-0.0328481,2.3931
-0.5786,-0.00339056,0.0115797,0.00664731,2.39312,0.0133568,-0.0585264,-0.031005,2.39407
-0.574273,-0.00230159,0.0118626,0.0101682,2.39469,0.00642429,-0.0529681,-0.046534,2.39573
-0.583005,-0.00188371,0.0113048,0.00962724,2.38625,0.0102435,-0.0516557,-0.0489781,2.38733
-0.581097,-0.00392293,0.0120265,0.0108789,2.39809,0.0177244,-0.0575425,-0.0504686,2.39937
-0.576165,-0.002734,0.0123168,0.00635705,2.40074,0.0116057,-0.0575842,-0.0337855,2.4017
-0.579019,-0.0022251,0.0134343,0.00866497,2.39788,0.010386,-0.0614134,-0.0431143,2.39908
-0.570323,-0.00354982,0.0114896,0.00945356,2.39163,0.0173738,-0.0544957,-0.0477515,2.3928
-0.574597,-0.00366959,0.0133981,0.00956057,2.39052,0.0124448,-0.0621323,-0.0452648,2.39179
-0.571822,-0.00354648,0.014477,0.00832648,2.39481,0.017079,-0.068496,-0.035996,2.39612
-0.575458,-0.00433814,0.0119501,0.00951304,2.38926,0.0212332,-0.0557517,-0.0434276,2.3904
-0.567317,-0.0047054,0.0133822,0.00745556,2.38627,0.0279458,-0.062363,-0.0344437,2.38749
-0.575631,-0.00727277,0.0135,0.00406686,2.38914,0.029526,-0.0580639,-0.0171893,2.39009
-0.575312,-0.00301075,0.0135182,0.0045794,2.39222,0.00971526,-0.0577165,-0.016949,2.393
-0.572165,-0.0026729,0.0128703,0.00564466,2.3919,0.0100326,-0.0588366,-0.0244408,2.39277
-0.576289,-0.00176509,0.0154967,0.00495901,2.39272,0.00825073,-0.0717983,-0.0236095,2.39393
-0.584756,-0.00220164,0.0117408,0.00617118,2.3945,0.0123422,-0.051434,-0.0251865,2.39522
-0.579106,-0.00500003,0.011397,0.0071744,2.39592,0.0218004,-0.0546607,-0.0285966,2.39682
-0.576794,-0.00506875,0.0123681,0.00602415,2.39326,0.0248737,-0.0566483,-0.0250449,2.39419
-0.574255,-0.0049608,0.0108655,0.0063988,2.39052,0.020234,-0.0479678,-0.0327194,2.39131
-0.572327,-0.00662183,0.00860417,0.0056043,2.38922,0.0317555,-0.0438484,-0.0294365,2.39002
-0.571358,-0.0041513,0.00771149,0.00451095,2.39598,0.0204847,-0.0383634,-0.0219246,2.39647
-0.578315,-0.00384015,0.00852113,0.00599321,2.3932,0.0230986,-0.0381535,-0.0281081,2.39378
-0.570291,-0.00584724,0.0115861,0.00611296,2.39506,0.0259133,-0.052802,-0.0327655,2.39601
-0.574585,-0.00506259,0.0103436,0.0062353,2.39924,0.0206406,-0.0510642,-0.029202,2.40005
-0.572914,-0.00499726,0.0123756,0.00545751,2.3954,0.0240694,-0.0552144,-0.0249646,2.39629
-0.566238,-0.00450275,0.0112201,0.00477183,2.39345,0.0220881,-0.0455221,-0.0250763,2.39412
-0.58298,-0.00249058,0.0108731,0.00388967,2.39901,0.0140466,-0.0528948,-0.0188628,2.39971
-0.571534,-0.00384289,0.0111063,0.00766373,2.40318,0.0119123,-0.0494829,-0.0317086,2.40393
-0.57032,-0.00443497,0.00865981,0.00870575,2.38918,0.0170105,-0.0403302,-0.0415327,2.38994
-0.572315,-0.00322317,0.00884988,0.0113665,2.38339,0.0169555,-0.0417474,-0.0544235,2.38444
-0.574788,-0.00592581,0.00901963,0.00951331,2.38269,0.0310954,-0.0433768,-0.0451927,2.38372
-0.569899,-0.00408527,0.0110214,0.00915766,2.39607,0.0161064,-0.0444796,-0.0423452,2.39691
-0.570308,-0.00511677,0.00793317,0.0086726,2.38809,0.0249589,-0.0363622,-0.0420071,2.38886
-0.574596,-0.00563842,0.00971411,0.00665077,2.3902,0.0249515,-0.0474824,-0.0307395,2.391
-0.568134,-0.0055913,0.0113185,0.00442088,2.39496,0.02505,-0.0528871,-0.0195199,2.39575
-0.575295,-0.00403133,0.0130263,0.00262854,2.3894,0.0208511,-0.05626,-0.0133286,2.39019
-0.577034,-0.00133481,0.0138629,0.00389386,2.39005,0.00295707,-0.0601614,-0.0178861,2.39088
-0.573785,0.0017379,0.00978814,0.00479709,2.3872,-0.00556464,-0.0529476,-0.0213915,2.38789
-0.578962,0.00193827,0.0114984,0.00506918,2.39567,-0.00765726,-0.0585003,-0.0222618,2.3965
-0.576713,0.00229827,0.0118894,0.00514853,2.40125,-0.00501065,-0.0516889,-0.0238241,2.40193
-0.574265,0.000461756,0.012002,0.00487946,2.39299,0.000957098,-0.050604,-0.0181938,2.39359
-0.575218,0.000278287,0.0106157,0.00125182,2.39835,0.00267338,-0.0555939,-0.00483959,2.399
-0.576999,0.00188097,0.0135425,-0.00114909,2.39705,-0.00488077,-0.0654358,0.00308987,2.39795
-0.573523,-0.000640722,0.0137574,-0.000196236,2.38935,0.00429109,-0.0661893,0.00634785,2.39028
-0.571774,-0.0025844,0.0152454,0.000133578,2.38998,0.011796,-0.0729668,0.0015296,2.39112
-0.575287,-0.000525357,0.0178943,0.000416189,2.3872,-0.00127035,-0.0839034,0.000287361,2.38867
-0.568384,-0.000710937,0.0195608,0.000743842,2.39205,2.32836e-05,-0.0902289,-0.00360754,2.39375
-0.569869,0.000271647,0.0223636,0.00287365,2.39249,-0.00263562,-0.10613,-0.0110308,2.39487
-0.578358,-0.000978402,0.0248884,0.000254299,2.38867,0.00137146,-0.112262,-0.00186045,2.39131
-0.566815,-0.00210682,0.021708,0.00214645,2.3935,0.0136863,-0.104671,-0.00654674,2.39584
-0.576381,-0.00288688,0.0210484,0.00267597,2.39449,0.0165485,-0.10051,-0.012325,2.39669
-0.58084,-0.00143973,0.0204318,0.00133194,2.39783,0.00515838,-0.0933313,-0.00515917,2.39966
-0.57956,0.00101676,0.0196948,0.0013445,2.38412,0.00154588,-0.0927338,-0.00660833,2.38594
-0.573923,0.000124616,0.0221526,0.00100532,2.39352,-0.00193656,-0.0952909,-0.00725792,2.39543
-0.577671,-0.000346135,0.0170937,-0.000510255,2.39066,0.0108211,-0.0798119,0.00313469,2.39202
-0.576289,-0.00202208,0.0152339,0.00127195,2.39509,0.0112412,-0.0751732,-0.0102011,2.39632
-0.578143,-0.00199452,0.0138499,0.000554802,2.3891,0.0123605,-0.060683,0.00162532,2.3899
-0.581685,-0.00304822,0.0160274,0.00112149,2.39138,0.0120193,-0.0725497,-0.00404529,2.39251
-0.575432,-0.000101145,0.0162387,-0.00206236,2.39109,-0.00193037,-0.0716048,0.00621396,2.39217
-0.578923,0.00344667,0.0139797,-0.00189736,2.39376,-0.0102672,-0.0665585,0.00883588,2.39472
-0.572379,0.00179299,0.0131679,-0.000946504,2.39088,-0.00922277,-0.0655443,0.00108284,2.3918
-0.570735,0.00153179,0.0177639,-0.00153775,2.38276,-0.00998686,-0.0788676,0.0125044,2.38412
-0.579296,0.00327462,0.0159519,-0.000534513,2.39589,-0.0174932,-0.0816448,0.0065581,2.39735
-0.572663,0.0030225,0.0180121,-0.00111433,2.39105,-0.0113733,-0.0885804,0.00495929,2.39272
-0.56247,0.00207506,0.0193479,-0.00212354,2.39041,-0.00576675,-0.0852216,0.00999691,2.39195
-0.573915,0.00262842,0.0162081,-0.0042722,2.38966,-0.0187171,-0.076935,0.019422,2.39105
-0.576214,0.00581808,0.015676,-0.00287145,2.39162,-0.0293668,-0.0688933,0.0127305,2.39283
-0.575409,0.0065741,0.0145786,-0.00105524,2.38555,-0.027053,-0.0658123,0.00322356,2.38661
-0.572653,0.00408056,0.0139773,-0.000727254,2.39087,-0.0180976,-0.0678556,7.09761e-05,2.3919
-0.579735,0.00446541,0.0133483,-0.00147841,2.38327,-0.0165292,-0.0626528,0.0122649,2.38419
-0.573319,0.00224196,0.0104244,-0.00258798,2.38402,-0.00601997,-0.0482664,0.0125838,2.38455
-0.570423,0.00195029,0.00866753,-0.00356321,2.38722,-0.00526895,-0.0402098,0.0176927,2.38763
-0.569995,0.00154717,0.00664096,-0.00425849,2.39402,-0.0042095,-0.0342636,0.0177261,2.39434
-0.569474,0.00160071,0.00578407,-0.003989,2.38605,-0.0135026,-0.0300977,0.0187705,2.38635
-0.563104,-0.000562729,0.00683477,-0.00389956,2.38721,0.00341862,-0.0292271,0.0158077,2.38745
-0.574381,-0.00118148,0.00575675,-0.00379912,2.38734,0.007101,-0.024223,0.0182379,2.38754
-0.569914,-0.000579054,0.00715583,-0.00348846,2.39243,0.0025591,-0.032735,0.0215076,2.39275
-0.574892,0.00454737,0.00807827,-0.00460969,2.39453,-0.0118175,-0.0373524,0.0219859,2.39495
-0.570231,0.00486251,0.0067594,-0.00891147,2.38148,-0.0239814,-0.028043,0.0412274,2.38213
-0.58163,0.00593199,0.00380539,-0.0125735,2.39046,-0.0299004,-0.020259,0.0500387,2.39125
-0.568981,0.00672615,0.00187451,-0.0112944,2.38198,-0.0315558,-0.00571868,0.0540298,2.38281
-0.56915,0.0090107,0.00144395,-0.0122356,2.37993,-0.0386739,-0.0107303,0.0534033,2.38087
-0.583463,0.00720935,0.000961651,-0.0109213,2.38956,-0.0352719,-0.00744248,0.0420087,2.3902
-0.579244,0.0109091,0.00186134,-0.00352069,2.3893,-0.0446476,-0.00184706,0.0143647,2.38976
-0.580494,0.00885626,-0.000636222,-0.00409754,2.3875,-0.0346636,0.00156508,0.0162047,2.3878
-0.566379,0.0062496,0.00103542,-0.00308775,2.39416,-0.0267955,-0.00171894,0.0124686,2.39434
