tr,trp1,trp2,trp3,sigma,pi1,pi2,pi3,phi
-0.578449,0.0092568,-0.00387414,-0.000389081,2.29544,-0.0429071,0.0149479,0.00636108,2.29589
-0.572609,0.0105137,0.000723826,-0.000965952,2.29489,-0.0501748,-0.0066191,0.00919535,2.29547
-0.570664,0.0115034,0.000526367,-0.00371623,2.2895,-0.0521457,-0.00300919,0.0158066,2.29015
-0.573042,0.0139951,0.00125848,-0.00452674,2.28349,-0.0627161,-0.00294986,0.0198576,2.28444
-0.581473,0.0126802,0.00368776,-0.00646694,2.28731,-0.0576648,-0.0117998,0.0277136,2.28823
-0.580765,0.0109942,0.00302281,-0.00982273,2.28745,-0.0499689,-0.0112687,0.0442319,2.28845
-0.572599,0.00854042,0.000122379,-0.0118883,2.28746,-0.0408882,-0.0023527,0.054316,2.28848
-0.570531,0.00688603,-0.00212672,-0.0128209,2.29013,-0.0346397,0.00891939,0.0552096,2.29108
-0.568995,0.00783046,-0.00182042,-0.0109392,2.29134,-0.0385435,0.0150722,0.0477571,2.29221
-0.577097,0.0108133,-0.00487329,-0.010414,2.294,-0.0495354,0.020828,0.0435157,2.29505
-0.584034,0.0100271,-0.00243434,-0.0112936,2.30087,-0.0428353,0.0119446,0.0487483,2.30181
-0.581757,0.00988372,-0.00246707,-0.00633273,2.29302,-0.0478986,0.00947458,0.0341854,2.2938
-0.584454,0.009691,-0.00309219,-0.00399012,2.29231,-0.0510942,0.0158258,0.0253794,2.29307
-0.570787,0.0109291,-0.00276321,-0.00349881,2.30204,-0.0509904,0.0173349,0.0198449,2.30276
-0.569576,0.0102329,0.000617772,-0.0060832,2.29459,-0.0471672,-0.00460809,0.0194557,2.29516
-0.579444,0.010313,0.000165624,-0.00425673,2.29693,-0.0497781,0.00213752,0.0198046,2.29755
-0.581379,0.00883086,-0.00123128,-0.0028055,2.29795,-0.0438236,0.00548826,0.0114867,2.29841
-0.56806,0.0109905,-0.00229771,-0.00157389,2.29414,-0.0502604,0.012443,0.00829861,2.29474
-0.579937,0.00885834,-0.00320182,-0.00325579,2.2944,-0.0393057,0.0148313,0.0124899,2.29482
-0.585182,0.00825743,-0.00124357,-0.00149212,2.30665,-0.0389245,0.0141819,0.0113326,2.30705
-0.575582,0.00990969,-0.00122245,-0.00084689,2.29872,-0.0416324,0.00319834,0.00789723,2.29911
-0.579143,0.00762532,3.46453e-05,-0.0023188,2.30182,-0.0302299,0.00293459,0.00964715,2.30204
-0.576338,0.00737064,0.000593138,-0.00130486,2.29777,-0.0328336,0.00020327,0.00671515,2.29802
-0.576282,0.00555722,-0.00125446,-0.00159376,2.30323,-0.0297043,0.0152871,0.00603975,2.30348
-0.57415,0.00294271,0.000861134,-0.00550182,2.30224,-0.0140059,0.00257708,0.0210773,2.30239
-0.564505,0.00547465,0.000974875,-0.0040513,2.30309,-0.023491,-0.00390938,0.0212365,2.30331
-0.577325,0.00633975,-0.0015083,-0.00460387,2.3076,-0.0306888,0.000912959,0.014916,2.30785
-0.577507,0.00773274,-0.00211121,-0.00705167,2.29842,-0.031626,0.0114603,0.0269323,2.29882
-0.576994,0.00515326,-0.00327929,-0.00545159,2.31291,-0.0232975,0.0170756,0.0282149,2.31327
-0.58567,0.0055956,-0.00247998,-0.00569557,2.29484,-0.0240182,0.00592737,0.0216701,2.29507
-0.57497,0.00506717,0.000238804,-0.00385652,2.29896,-0.0213206,-0.0052862,0.0192189,2.29915
-0.575756,0.00613755,0.00257218,-0.00517928,2.30312,-0.0269274,-0.00988052,0.0223348,2.3034
-0.577404,0.00330872,0.000644019,-0.00487714,2.31329,-0.0111898,-0.000573122,0.0183256,2.31338
-0.582189,0.00415883,0.000864543,-0.00214952,2.31226,-0.0123316,-0.00496681,0.0170441,2.31236
-0.577557,0.00115541,0.000250699,-0.000150707,2.30808,-0.00487949,0.00154246,0.00352142,2.30809
-0.574357,0.000325659,-0.00127899,0.00071593,2.29774,-0.00292906,0.00332538,3.00195e-05,2.29774
-0.580404,-0.00210661,-0.00286309,9.26625e-05,2.31015,0.0126906,0.011766,-0.00688286,2.31023
-0.575331,-0.0038989,-0.00269863,0.000244846,2.30126,0.015768,0.0082472,-0.000246839,2.30133
-0.579999,-0.00453489,-0.00237826,-0.00169245,2.3014,0.0271254,0.0133522,0.0106942,2.30163
-0.581667,-0.0046962,-0.00413475,-0.003351,2.29958,0.0221684,0.0168157,0.0162516,2.2998
-0.583476,-0.00749075,-0.00274954,-0.00273413,2.30326,0.0262333,0.015069,0.010499,2.30348
-0.577307,-0.00485051,-0.00104913,0.00176631,2.30194,0.0218476,0.00568459,-0.0035194,2.30205
-0.577689,-0.00231284,-0.00138201,0.00293525,2.29641,0.0124466,0.00676073,-0.0152093,2.29651
-0.58215,7.13343e-05,-0.00408662,0.00312467,2.28743,0.00243558,0.0159863,-0.0109669,2.28751
-0.573262,0.00122462,-0.00463466,0.00114968,2.29571,0.000759126,0.0166255,-0.00645235,2.29578
-0.570868,-0.00102511,-0.00175733,0.00190072,2.29745,1.52139e-05,0.00638441,-0.00700145,2.29747
-0.585092,0.000674314,-0.00216763,-0.000104907,2.30798,-0.00540743,0.000635633,-0.00215554,2.30799
-0.575055,0.00128082,0.000942477,-0.00157636,2.30172,-0.00756677,-0.0024308,0.00393484,2.30174
-0.573869,0.00360094,-0.00063836,0.000557902,2.29123,-0.0179176,0.000337032,0.00121435,2.2913
-0.573584,0.00240943,-0.00127205,0.000577782,2.2969,-0.0114286,0.0055478,0.00165968,2.29693
-0.578503,0.00196928,-0.00483622,-0.000295079,2.29542,-0.0140456,0.0208714,-0.00334513,2.29556
-0.579567,0.0045115,-0.00478769,0.000485537,2.29409,-0.0200283,0.0242313,-0.00433824,2.29431
-0.581536,0.0040588,-0.00386199,-0.000219732,2.30001,-0.0147415,0.0160735,0.00149803,2.30012
-0.575075,0.00537443,-0.0014995,0.00118894,2.29665,-0.0231076,0.00973701,-0.00506128,2.29679
-0.575267,0.00380885,-0.00406192,0.000505048,2.29526,-0.0192693,0.02383,-0.00148536,2.29546
-0.580218,0.00360905,-0.00514246,-0.00052987,2.29922,-0.0118109,0.0205715,0.000965726,2.29935
-0.57581,0.00158139,-0.00283024,-0.000901881,2.29269,-0.00460873,0.0164898,0.00310903,2.29276
-0.578786,0.000796254,-0.00473454,0.00141135,2.29279,-0.00581343,0.0207794,-0.00560442,2.2929
-0.583757,-0.00100765,-0.0061407,0.00232389,2.2961,0.0034718,0.0273504,-0.00737251,2.29627
-0.569643,-0.00131328,-0.00453991,0.00239511,2.29922,0.00758179,0.018316,-0.00808289,2.29932
-0.579774,-0.00225208,-0.00457826,0.00350382,2.29315,0.0155904,0.0244476,-0.0154794,2.29339
-0.580978,-0.00272028,-0.00239965,0.00703658,2.2927,0.016998,0.0123013,-0.0264924,2.29295
-0.587297,-0.00308724,-0.00101937,0.00588222,2.28956,0.0194633,0.00413384,-0.02436,2.28978
-0.58266,-0.00487735,0.00280668,0.00389705,2.29153,0.0281904,-0.00564163,-0.0176946,2.29178
-0.583918,-0.00609694,0.00252571,0.00362537,2.29408,0.0259778,-0.0106976,-0.0131497,2.29429
-0.572892,-0.00755262,-0.000335505,0.00447548,2.29682,0.029514,-0.00214935,-0.0254214,2.29715
-0.585932,-0.00191719,0.00336569,0.00807496,2.28895,0.0109469,-0.00931273,-0.0316047,2.28922
-0.584551,-0.00215036,0.00527739,0.00814403,2.29136,0.00968698,-0.0156727,-0.0406261,2.29179
-0.576698,-0.00252991,0.0036453,0.00626907,2.28696,0.0171608,-0.0172968,-0.0261709,2.28724
-0.574757,-0.00467771,0.00125217,0.00461895,2.29343,0.0137236,-0.00596967,-0.0215643,2.29358
-0.582192,-0.000112325,0.00114397,0.00327189,2.29688,0.00239382,-0.00545667,-0.0162038,2.29694
-0.580652,-0.00341762,0.00225264,0.00256601,2.28572,0.0170231,-0.0069064,-0.00930247,2.28581
-0.582457,-0.00229113,0.0022878,-0.000192451,2.29378,0.0142881,-0.00864087,0.00047809,2.29384
-0.572844,-0.00347856,0.000297213,-0.00146539,2.29501,0.0152036,-0.00184262,0.00959786,2.29508
-0.580115,-0.0018876,0.00155715,-0.00352191,2.29913,0.0110988,-0.0045969,0.0157829,2.29922
-0.578823,-0.00356685,0.00378435,-0.00285649,2.29691,0.0187763,-0.0170983,0.0135753,2.29709
-0.574613,-0.00524653,0.00515702,-0.00303198,2.29966,0.0247289,-0.0241051,0.0166158,2.29998
-0.581202,-0.00644919,0.0064094,-0.00378991,2.30621,0.0312832,-0.0346321,0.0138848,2.30672
-0.568969,-0.00834725,0.00906122,-0.00173131,2.29824,0.0366899,-0.0403101,0.0103319,2.2989
-0.583549,-0.00462656,0.0102015,-0.00134591,2.29791,0.0206303,-0.0434908,0.0138194,2.29846
-0.57287,-0.00597676,0.00819775,0.00115071,2.29997,0.0247407,-0.0415242,-0.00399303,2.30048
-0.572797,-0.00322896,0.00756636,0.00205328,2.29649,0.0144553,-0.0327351,-0.00392728,2.29678
-0.573954,-0.00413459,0.00895657,-0.000176668,2.30275,0.0179278,-0.040943,0.00552659,2.30319
-0.575685,-0.00424694,0.0105599,-7.21525e-05,2.29925,0.015251,-0.0468942,-0.00146935,2.29978
-0.569535,-0.00206061,0.0124336,0.0019287,2.29592,0.00996923,-0.0553357,-0.00814823,2.29662
-0.576366,-0.00169684,0.0116474,0.00170053,2.30228,0.0102443,-0.0552516,-0.00599279,2.30297
-0.572264,-0.00398273,0.00972799,0.00479965,2.30291,0.0186528,-0.04406,-0.017015,2.30347
-0.576876,-0.00414074,0.00912146,0.00423697,2.28799,0.0165067,-0.0409305,-0.024032,2.28855
-0.577319,-0.00415075,0.0077216,0.00114013,2.29795,0.0182706,-0.0378695,-0.00573422,2.29834
-0.576778,-0.00219865,0.0106833,0.000535884,2.29354,0.00814538,-0.0431375,-0.0056883,2.29397
-0.574064,-0.00423084,0.0104356,0.00150659,2.29267,0.0160679,-0.0496052,-0.0102296,2.29329
-0.568518,-0.00661653,0.0119713,0.00253213,2.29809,0.0295851,-0.0482688,-0.0108681,2.29882
-0.578091,-0.00635532,0.00874165,-0.000735516,2.2968,0.0266818,-0.0443357,0.00590672,2.29739
-0.574199,-0.00799442,0.00872424,-1.11667e-05,2.30049,0.0336484,-0.0450129,0.00256593,2.30118
-0.580469,-0.00638575,0.0114585,-0.00228298,2.29922,0.0262562,-0.0498916,0.00628448,2.29992
-0.572035,-0.00408828,0.0114682,0.00176879,2.30177,0.0183911,-0.0477837,-0.0106331,2.30236
-0.588215,-0.0046651,0.0108253,-0.000475796,2.30331,0.0198861,-0.044014,-0.00212906,2.30382
-0.580706,-0.0032687,0.00776563,-0.000498631,2.30112,0.01746,-0.0376434,0.00335479,2.30149
-0.575546,-0.00555952,0.00938482,-0.000965785,2.30652,0.0210069,-0.0385669,0.00605712,2.30694
-0.567132,-0.00612894,0.00914289,-0.00296916,2.30802,0.0226332,-0.0430511,0.0186977,2.30861
-0.574087,-0.000898472,0.00783687,-0.0049092,2.30102,0.00140655,-0.0410775,0.0228594,2.3015
-0.578486,-0.000492723,0.00870942,-0.00642069,2.30624,-0.00532079,-0.0454486,0.0322491,2.30692
-0.570676,-0.00105096,0.0139066,-0.00914712,2.30401,0.00329041,-0.064978,0.0433372,2.30534
-0.572088,0.000993177,0.0103472,-0.00928914,2.29671,-0.00208079,-0.0563818,0.0424158,2.29779
-0.565708,-0.00171126,0.0103419,-0.01004,2.30705,0.00498541,-0.0498982,0.0416188,2.30797
-0.583328,-0.00100947,0.0129809,-0.010015,2.30565,0.00412896,-0.0538408,0.0460139,2.30674
-0.585173,0.00107716,0.00900771,-0.00980146,2.29514,-0.00170974,-0.043267,0.0415538,2.29592
-0.566432,-0.00169032,0.00769789,-0.00806082,2.3024,0.0108367,-0.0358617,0.0370862,2.30301
-0.580816,-0.00482519,0.00618131,-0.0112568,2.29607,0.0216588,-0.0253886,0.0511937,2.29688
-0.582716,-0.0060946,0.00477846,-0.01164,2.29517,0.0270355,-0.0241836,0.055107,2.29612
-0.578252,-0.00825176,0.00220917,-0.0101299,2.30046,0.0332206,-0.0114867,0.0455028,2.30118
-0.576514,-0.00928515,0.00151974,-0.010504,2.2978,0.0444762,-0.00954068,0.0463556,2.29871
-0.576576,-0.0096688,0.00291302,-0.00927248,2.29711,0.0403092,-0.0151486,0.0421177,2.2979
-0.569522,-0.00968705,0.00322223,-0.00836243,2.29662,0.0430105,-0.0166025,0.0390018,2.29742
-0.575242,-0.01182,0.00518537,-0.00723225,2.29851,0.0492147,-0.0203268,0.0350881,2.2994
-0.579973,-0.0117346,0.00430348,-0.00577611,2.30244,0.0545278,-0.0154339,0.0283377,2.30331
-0.582131,-0.0124197,0.00390601,-0.00532419,2.30134,0.0560496,-0.0237546,0.0260523,2.30229
-0.582854,-0.00718968,-0.000874498,-0.00579923,2.30164,0.0359574,-0.00174203,0.0274182,2.30208
-0.58072,-0.00657585,-0.000863862,-0.00540142,2.30495,0.0262374,0.00105885,0.0248618,2.30523
-0.572143,-0.00451783,-0.000835556,-0.00552698,2.30178,0.0228509,0.0031117,0.0260794,2.30204
-0.578328,-0.00608398,-0.00300545,-0.00330839,2.29905,0.0266876,0.0102227,0.00892408,2.29925
-0.58146,-0.00309308,-0.00235613,-0.00122946,2.3039,0.0134219,0.0127927,0.000379803,2.30398
-0.574054,-0.00280628,-0.00475861,-0.0030205,2.30144,0.010466,0.0199835,0.0123415,2.30158
-0.570364,-0.00136002,-0.00401623,-0.00241066,2.30587,0.00579043,0.0105661,0.0130816,2.30594
-0.572868,-0.00266431,-0.00373936,-0.00381387,2.30207,0.0149657,0.0192193,0.0251222,2.30233
-0.57607,-0.00455506,-0.00428412,-0.00718038,2.30224,0.0190561,0.0224523,0.0303869,2.30263
-0.576749,-0.00590996,0.00115038,-0.00657126,2.30347,0.026613,-0.00327834,0.0292976,2.30381
-0.567117,-0.00488983,0.000585253,-0.00509999,2.30788,0.0259517,0.00150047,0.0222622,2.30813
-0.571393,-0.00602135,0.00059308,-0.00624712,2.30769,0.029785,-0.00830857,0.0303568,2.3081
-0.585436,-0.00605365,0.000205023,-0.00249471,2.2995,0.022204,0.000818331,0.0172908,2.29968
-0.581565,-0.00623459,5.76494e-06,-0.00197986,2.30356,0.018552,-0.000959315,0.0146816,2.30368
-0.572336,-0.00524634,8.34955e-05,-0.00541226,2.30836,0.0269834,-0.00103186,0.0220124,2.30862
-0.580756,-0.00615413,0.00347918,-0.0032009,2.30701,0.0252729,-0.0141204,0.0147526,2.30724
-0.571681,-0.0016511,0.00197071,-0.00209029,2.30796,0.00715073,-0.0106807,0.012016,2.30802
-0.579688,-0.000829233,0.00342993,-0.00325574,2.30514,0.00135974,-0.015418,0.0141209,2.30523
-0.58007,0.000518468,0.00453359,-0.00494169,2.29668,-0.00373639,-0.0198458,0.0202736,2.29686
-0.575974,0.00198639,0.00224481,-0.00333323,2.29716,-0.0116228,-0.0112567,0.0114696,2.29724
-0.577544,0.000591137,0.000513905,-0.00538417,2.30215,-0.00674058,-0.00293513,0.023856,2.30229
-0.574983,-0.000569652,0.000520904,-0.00546628,2.29984,0.00129706,-0.00702882,0.0247412,2.29998
-0.575533,-0.000537761,0.00157944,-0.00630302,2.29858,-0.00282758,-0.00784186,0.0321635,2.29882
-0.567708,0.000410093,0.00158431,-0.0059601,2.29803,0.00286777,-0.0109096,0.0258427,2.2982
-0.570718,-0.000683331,0.0040679,-0.00715402,2.29485,0.00599095,-0.0177043,0.0274183,2.29509
-0.583507,-0.00226145,0.00772094,-0.00697979,2.29619,0.00863299,-0.0315192,0.0331019,2.29666
-0.579812,-0.00245448,0.00636601,-0.0045367,2.29933,0.0108349,-0.0285214,0.0201848,2.29962
-0.575775,0.000318163,0.00413009,-0.00443199,2.29954,0.000918089,-0.0184235,0.0187147,2.29969
-0.57898,-0.000711599,0.0051476,-0.00516072,2.30969,0.00716091,-0.0217893,0.0186447,2.30988
-0.578897,-0.00463461,0.00621995,-0.00422823,2.30873,0.0151759,-0.0304597,0.0239524,2.30911
-0.579126,-0.00514906,0.00667282,-0.00442367,2.31011,0.0201152,-0.0274603,0.0221377,2.31046
-0.578569,-0.00407172,0.00500141,-0.00369636,2.30884,0.0140448,-0.0253035,0.0172299,2.30908
-0.579588,-0.00764166,0.0031559,-0.00405465,2.3063,0.0289164,-0.0161011,0.0171757,2.3066
-0.573028,-0.00621039,0.00483874,-0.00262829,2.29857,0.0280182,-0.0261964,0.00842033,2.29891
-0.577451,-0.0089269,0.0056808,-0.00137873,2.29513,0.0380198,-0.0233679,0.00200621,2.29556
-0.566534,-0.00793352,0.00629899,0.00166677,2.29882,0.0376661,-0.0264225,-0.00139043,2.29929
-0.570691,-0.0047797,0.00406698,0.00231157,2.30822,0.0261863,-0.018175,-0.00954521,2.30846
-0.573321,-0.00571772,0.00234146,0.000686388,2.30487,0.0208081,-0.00946326,0.00360106,2.30499
-0.574266,-0.00221116,0.00206182,-0.00322142,2.30003,0.0113733,-0.00803884,0.008178,2.30009
-0.581122,0.000658092,0.00528183,-0.00169927,2.30374,-0.00178387,-0.0248338,0.00711838,2.30389
-0.57602,-0.000987541,0.0062268,-0.00677957,2.29389,0.00313487,-0.0297312,0.0263162,2.29424
-0.578702,-0.00116918,0.00693114,-0.00610857,2.29005,0.00343239,-0.0300871,0.0282304,2.29042
-0.57868,-0.00211499,0.00808926,-0.000543368,2.29288,0.0112501,-0.0384335,0.00328254,2.29323
-0.580456,-0.00158817,0.00952278,-0.000480773,2.30068,0.00992213,-0.0404837,-0.00120081,2.30105
-0.569072,-0.00367515,0.00846705,-0.0016455,2.29762,0.014967,-0.040317,0.00751879,2.29803
-0.575093,-0.00277322,0.00811568,-0.00176933,2.30034,0.0116866,-0.0399728,0.00624385,2.30073
-0.578349,-0.00557427,0.00909595,4.54401e-05,2.29665,0.0260295,-0.0427254,0.00199536,2.29719
-0.579817,-0.00487673,0.0119677,0.00241775,2.29052,0.0196578,-0.052629,-0.0120717,2.29124
-0.584608,-0.00530503,0.0112256,0.000313588,2.29361,0.0194665,-0.0541449,0.000855067,2.29433
-0.574216,-0.00427666,0.0137848,0.00295802,2.29826,0.0181483,-0.0584289,-0.00592767,2.29908
-0.580707,-0.00375236,0.0129637,0.000525677,2.29018,0.0173028,-0.0574491,-0.00760051,2.29098
-0.580932,-0.00317154,0.0140036,0.000294641,2.29194,0.0136097,-0.0607354,-0.00214106,2.29279
-0.574327,-5.50409e-05,0.0129978,0.000855835,2.29693,0.000739603,-0.0585733,-0.00505221,2.29768
-0.580116,-0.00113674,0.0159014,0.000794983,2.29235,0.00212805,-0.0636913,-0.00147578,2.29324
-0.576733,-0.00212583,0.0159278,-0.00125768,2.29433,0.00899699,-0.0699729,0.00281621,2.29541
-0.57942,-0.00288643,0.0168857,0.00240381,2.29162,0.0103001,-0.071681,-0.00336818,2.29277
-0.57972,-0.00356722,0.0172459,0.000527154,2.2913,0.0149104,-0.0763395,-0.000253478,2.29262
-0.580653,-0.00523091,0.0136114,0.000312648,2.30183,0.0215844,-0.0607641,-0.00119396,2.30274
-0.580902,-0.00503079,0.0114964,0.0052143,2.298,0.0181648,-0.0492941,-0.0154758,2.29865
-0.579664,-0.00762698,0.0101088,0.000326432,2.29339,0.0323227,-0.0377435,-0.0023576,2.29393
-0.586654,-0.00807548,0.00429687,0.000227994,2.29607,0.0319498,-0.020152,-0.00313344,2.29639
-0.566504,-0.00776552,0.00362466,-0.00322946,2.29558,0.0338935,-0.0128289,0.0176384,2.29593
-0.572196,-0.00775327,0.00233983,-0.00396949,2.29341,0.0311696,-0.0138103,0.0171636,2.29373
-0.581225,-0.00413095,-0.000360802,-0.00267654,2.30133,0.019128,0.00112235,0.0148407,2.30146
-0.572702,-0.00176915,0.000125707,-0.00380866,2.30383,0.00719946,0.00335053,0.0163544,2.30391
-0.566901,-0.00257668,-0.00145897,-0.00558158,2.29403,0.00632345,-0.00147429,0.0270709,2.2942
-0.576811,-0.00106222,-0.00139329,-0.00594114,2.291,0.00383104,0.00427369,0.0273917,2.29117
-0.580175,-0.00330691,-0.00114233,-0.00680178,2.2954,0.0178264,0.00469119,0.026515,2.29563
-0.579393,-0.00345598,0.000252957,-0.00638125,2.30145,0.0223724,0.00244679,0.026855,2.30172
-0.583549,-0.00296556,-0.00372488,-0.00729308,2.29792,0.0147185,0.00959815,0.0369582,2.29829
-0.57137,-0.00263632,-0.00300027,-0.0119258,2.30013,0.0128399,0.00950138,0.0632518,2.30106
-0.577014,-0.00350263,0.00055844,-0.014898,2.28811,0.0187304,-0.0015689,0.0630331,2.28905
-0.579843,-0.00368622,7.95286e-05,-0.0135861,2.29486,0.0166797,0.00294149,0.0597263,2.2957
-0.575528,-0.00496468,-0.0024883,-0.01269,2.29983,0.0219069,0.00843153,0.05414,2.30059
-0.563588,-0.0042396,-0.00403758,-0.00717121,2.29598,0.0195663,0.0170203,0.0318493,2.29634
-0.581794,-0.00546136,-0.00756918,-0.00804921,2.299,0.0225254,0.0269523,0.0353088,2.29954
-0.577775,-0.00119653,-0.0017361,-0.00898747,2.30776,0.0100343,0.0120327,0.0340736,2.30806
-0.572413,-0.00369202,-0.00284516,-0.00746063,2.30951,0.0226668,0.00510597,0.0305474,2.30983
-0.571533,-0.00719886,-0.000530141,-0.00773605,2.29898,0.0305398,0.00375004,0.0403277,2.29954
-0.58597,-0.00711817,0.00174282,-0.00719515,2.29811,0.0351762,-0.00494919,0.037722,2.29869
-0.582468,-0.00632065,-0.00196744,-0.00839974,2.30507,0.022967,0.0070695,0.040973,2.30556
-0.572333,-0.00512327,4.28543e-05,-0.0142879,2.29866,0.0245004,-0.00146115,0.0627567,2.29965
-0.571882,-0.00572121,0.00124631,-0.0161153,2.30058,0.0255363,-0.00225693,0.0736912,2.3019
-0.570472,-0.00634945,-0.000202571,-0.0165048,2.29542,0.0344143,-0.00361145,0.0700021,2.29675
-0.58325,-0.0071417,-0.00276245,-0.016737,2.29551,0.0282714,0.00932139,0.0731656,2.29687
-0.574374,-0.00494316,-0.00351813,-0.0176442,2.29651,0.023561,0.00984154,0.075093,2.29788
-0.578056,-0.00686455,0.000531994,-0.015995,2.30498,0.0291717,-0.000199942,0.0815496,2.30661
-0.56818,-0.00353939,0.000636029,-0.0181653,2.29844,0.0151487,-0.00424189,0.0814891,2.29994
-0.582468,-0.00226956,0.0014641,-0.0187111,2.30858,0.0101481,-0.00614465,0.0806436,2.31002
-0.576106,-0.00512608,-0.00145185,-0.0169838,2.30996,0.0218371,0.00105117,0.0764286,2.31133
-0.579569,-0.00620256,-0.000464839,-0.0189413,2.30843,0.0280421,-0.00179176,0.083519,2.31011
-0.584076,-0.00625385,-0.00234977,-0.0152328,2.29948,0.0278106,0.00641999,0.0700845,2.30073
-0.581013,-0.00438486,-0.000880674,-0.0182568,2.30329,0.0228379,0.00603886,0.0819164,2.30487
-0.584996,-0.00918849,-0.000574325,-0.0186009,2.30436,0.037467,0.00668229,0.0775766,2.30598
-0.569583,-0.00539589,0.00378221,-0.0161354,2.2996,0.0261171,-0.0186095,0.0719585,2.30095
-0.573464,-0.00310066,0.00301736,-0.0166866,2.29173,0.0136367,-0.0143864,0.0790198,2.29318
-0.57885,-0.00225948,0.00174401,-0.014844,2.29522,0.00903279,-0.00445463,0.0715485,2.29636
-0.577315,-0.00112773,0.00454595,-0.0138046,2.29642,0.00296561,-0.0234573,0.0605194,2.29734
-0.571585,0.000900689,0.00369859,-0.0143046,2.30423,-0.0016524,-0.0144013,0.0609782,2.30508
-0.57492,0.000485298,0.00171044,-0.0120656,2.30176,-0.00181825,-0.00389702,0.0539509,2.3024
-0.577469,-0.00122643,0.000306944,-0.0114866,2.30073,0.00509915,0.000788329,0.0507907,2.3013
-0.579296,-0.00327657,0.00186257,-0.0113754,2.30052,0.0119581,-0.0118446,0.054657,2.30123
-0.589236,-8.23471e-05,0.00265002,-0.0135364,2.29004,0.00167694,-0.016332,0.0616163,2.29093
-0.576825,-0.00130369,0.00396679,-0.0167513,2.30591,0.00454892,-0.0152486,0.0723682,2.3071
-0.577368,-0.00151743,0.00263736,-0.0132535,2.2961,0.00957198,-0.0109093,0.0577035,2.29688
-0.58437,-0.00251638,0.000119617,-0.00985769,2.29377,0.00880738,0.00553847,0.0425419,2.29419
-0.580163,-0.00185305,-0.000600812,-0.00587836,2.28795,0.00648183,0.00230316,0.0224826,2.28808
-0.573001,0.000159751,1.80352e-05,-0.00553969,2.29826,0.00430337,-0.00294979,0.0237457,2.29839
-0.576972,-0.000280961,0.000948917,-0.00434544,2.28987,0.000557164,-0.00133354,0.0215036,2.28998
-0.575977,-0.00240578,0.00159623,-0.00271194,2.29122,0.00580469,-0.00653006,0.0114853,2.29127
-0.572651,-0.0043841,0.00136389,-0.00391563,2.29092,0.0206549,-0.00930466,0.0171372,2.2911
-0.584839,-0.00234125,0.000245955,-0.000155979,2.28926,0.00964952,-0.00155395,0.00275883,2.28928
-0.576469,-0.0016625,0.000614698,-0.000717979,2.29303,0.0140959,-0.0013802,0.00526773,2.29308
-0.570028,-0.00191201,0.00101702,-0.00139025,2.29155,0.00846047,-0.00648716,0.00923896,2.29159
-0.580997,-0.00655002,-0.00203519,-0.00230138,2.29549,0.0318002,0.00658405,0.00801383,2.29573
-0.574188,-0.00703774,-0.000466821,-0.00215557,2.29157,0.031481,0.000917465,0.00963151,2.2918
-0.574475,-0.00611859,-0.00149148,-0.000594404,2.29,0.0252339,0.00864084,0.00338808,2.29016
-0.579595,-0.00403081,-0.00478427,-0.000653142,2.28908,0.0212332,0.0231491,0.00521153,2.2893
-0.577605,-0.00589038,-0.00578279,-0.000530651,2.28365,0.0275967,0.0276084,0.00770953,2.28399
-0.583078,-0.00601439,-0.00384411,-0.000917707,2.29131,0.0253601,0.0205682,0.00827329,2.29156
-0.577925,-0.00485293,-0.00311946,0.000446441,2.28132,0.0219971,0.0101177,0.00625962,2.28146
-0.573936,-0.00208094,-0.00222647,-0.000486652,2.28583,0.0104854,0.00796432,0.00401998,2.28587
-0.580839,-0.00260639,-0.000262594,-0.00110797,2.29307,0.0127806,0.0040594,0.00271873,2.29312
-0.582931,-0.00587687,0.000832716,-0.00292675,2.28402,0.0272324,-0.00344926,0.0119477,2.28422
-0.576574,-0.0088367,0.000428328,-0.00479209,2.2815,0.0385185,-0.000797039,0.0256335,2.28197
-0.575132,-0.00859027,0.00290437,-0.00733669,2.29382,0.0357916,-0.0101864,0.0358514,2.2944
-0.582078,-0.00694012,0.00232629,-0.00582728,2.28851,0.0313211,-0.0063837,0.0298609,2.28892
-0.580974,-0.00407013,0.00207347,-0.00556863,2.27871,0.0225548,-0.00664273,0.0257298,2.27898
-0.583087,-0.00774237,0.00158012,-0.00627764,2.28404,0.0337508,-0.00520795,0.0271272,2.28445
-0.579514,-0.00656721,0.000625564,-0.00592434,2.27949,0.0272277,-0.00733191,0.0241565,2.27979
-0.570314,-0.00449367,0.00251058,-0.0066562,2.28664,0.0176769,-0.0118534,0.0282836,2.28691
-0.582136,-0.00607146,0.00243127,-0.00440857,2.2904,0.0158162,-0.00827871,0.0184407,2.29055
-0.575736,-0.00333995,0.00446496,-0.00339524,2.29346,0.0131205,-0.0213131,0.0220717,2.2937
-0.578073,-0.000156318,0.00220636,-0.00524595,2.29902,-0.000181924,-0.00828678,0.0265441,2.29919
-0.585127,-0.00120744,0.000445841,-0.00511165,2.29826,0.00376102,-0.00344108,0.0198998,2.29835
-0.58027,-0.000360319,-0.000841843,-0.00267512,2.28833,-0.000226782,0.00348529,0.012315,2.28837
-0.570468,-0.00228534,-0.00108849,-0.00344719,2.29836,0.00832096,0.00361881,0.0165799,2.29844
