tr,trp1,trp2,trp3,sigma,pi1,pi2,pi3,phi
-0.572311,0.00218372,0.00667255,0.00678945,2.21176,-0.0109407,-0.0283816,-0.0235672,2.2121
-0.585345,0.00153642,0.0083818,0.00415083,2.21538,-0.00700967,-0.0356242,-0.0242441,2.21581
-0.58544,2.91436e-05,0.00646182,0.00400147,2.21967,-0.00574971,-0.0267178,-0.0188008,2.21991
-0.586769,0.0044015,0.00812429,0.00264274,2.22168,-0.0183949,-0.0365602,-0.0149774,2.22211
-0.585179,0.00175224,0.0077747,0.00355434,2.21651,-0.010606,-0.0336124,-0.00844446,2.2168
-0.583848,0.00206215,0.00749977,0.00103445,2.21553,-0.0131128,-0.0279887,-0.00544957,2.21575
-0.584857,0.00352606,0.00842104,0.00400414,2.21316,-0.0165138,-0.0323445,-0.0115649,2.21349
-0.583497,0.0038017,0.00555223,0.00099017,2.20409,-0.020205,-0.0272564,-0.00654413,2.20436
-0.581327,0.0033603,0.00653869,0.000850838,2.20797,-0.00759871,-0.0314636,-0.00310139,2.20821
-0.576781,0.0011917,0.00461839,-0.00120599,2.21297,-0.00666013,-0.0237623,0.00619869,2.21312
-0.572003,0.000539303,0.00675757,-0.000635536,2.21819,-0.00126658,-0.0261547,0.00920212,2.21836
-0.583885,-0.000116961,0.0035859,0.000963006,2.21171,0.000520179,-0.0238883,0.000446658,2.21184
-0.57722,0.00137659,0.00317692,-0.000134686,2.21112,-0.00571144,-0.0185629,0.00665369,2.21121
-0.587221,-0.000108973,0.00442743,-0.00294493,2.2033,0.000970684,-0.015318,0.012847,2.2034
-0.583032,-0.000834457,0.00659352,0.000149909,2.20789,0.00436544,-0.0241933,0.00766827,2.20804
-0.574074,0.00143595,0.00419745,-0.00166323,2.21386,-0.00464726,-0.0143418,0.00790953,2.21393
-0.588427,0.000829188,0.00115177,-0.00292861,2.20925,-0.0088343,-0.00495158,0.0147185,2.20933
-0.585942,0.000208151,0.00195341,-0.0057684,2.2099,0.00142306,-0.0113686,0.0256926,2.21008
-0.585094,0.000533079,0.000409835,-0.00436315,2.21303,0.000228675,-0.00485114,0.0154667,2.21309
-0.578172,0.0026677,0.000273533,-0.00158465,2.21799,-0.0108073,0.00305134,0.00500629,2.21802
-0.581844,0.00166169,-0.00305561,-0.000230299,2.20825,-0.0115256,0.0130783,0.000372297,2.20832
-0.58637,0.00328185,-0.00444335,-0.000199979,2.20908,-0.0173654,0.0135511,0.00470047,2.2092
-0.587402,0.00576003,-4.47482e-05,0.0022716,2.2026,-0.0332271,0.00725075,-0.00706991,2.20287
-0.576243,0.00670191,-0.00186508,0.00343478,2.21898,-0.0291652,0.00372594,-0.0179851,2.21924
-0.575771,0.00868841,-0.00118715,0.00524975,2.21698,-0.0340076,0.0141368,-0.0261961,2.21744
-0.573634,0.0113609,-0.000105123,0.00443994,2.20699,-0.0550652,0.000263704,-0.021785,2.20779
-0.582625,0.013059,-0.00142058,0.00366063,2.21717,-0.0560479,0.00732081,-0.0139918,2.21793
-0.574539,0.0156201,-0.00268206,0.00307659,2.22015,-0.0680529,0.0111077,-0.0109553,2.22125
-0.576201,0.0161558,-0.00192156,0.00106415,2.21201,-0.0684845,0.00722461,-0.00429063,2.21309
-0.58548,0.0191321,-0.00224671,-0.00125672,2.21133,-0.0791307,0.0108892,0.00713121,2.21278
-0.575126,0.0173523,-0.00119416,0.00308668,2.21084,-0.0779853,0.00400967,-0.0138963,2.21226
-0.583185,0.0209382,-0.00113016,0.00407279,2.21178,-0.0873494,0.00796426,-0.0166132,2.21358
-0.583928,0.0195924,-0.00253763,0.00345927,2.21388,-0.086023,0.0119635,-0.017282,2.21566
-0.596019,0.0236339,-0.00705811,0.00125738,2.21745,-0.102702,0.0312373,-0.00763659,2.22006
-0.584767,0.0229966,-0.00791089,0.00376589,2.20954,-0.101425,0.0380289,-0.0191064,2.21227
-0.579305,0.0234521,-0.00628255,0.00520344,2.20823,-0.10276,0.0304854,-0.0239125,2.21096
-0.578795,0.0222257,-0.00677627,0.00397459,2.21822,-0.0946423,0.0285911,-0.0203091,2.22052
-0.574537,0.0247368,-0.00644083,0.00514043,2.21975,-0.107373,0.0262799,-0.0230301,2.22262
-0.568244,0.0239207,-0.00328274,0.00192926,2.21094,-0.101488,0.0147025,-0.0105191,2.21334
-0.586073,0.0224151,-0.00397779,0.00194258,2.21827,-0.100734,0.0185613,-0.0106267,2.22066
-0.577347,0.0240854,-0.00705554,-0.00058027,2.21133,-0.106609,0.0324214,-0.00124608,2.21414
-0.579707,0.0214515,-0.00383064,-0.000887326,2.21087,-0.0867723,0.0209421,0.00153826,2.21267
-0.578328,0.0199832,-0.00167481,0.000491118,2.21548,-0.0887685,0.0115164,0.000286029,2.21729
-0.569666,0.0195528,-0.0029574,-0.000970811,2.2173,-0.0873427,0.00929283,0.00846261,2.21906
-0.584083,0.0163823,-0.000657526,-0.00239733,2.20972,-0.0728637,0.00218304,0.00719846,2.21094
-0.585826,0.0167914,-0.00516422,-0.00220645,2.20892,-0.0665036,0.0207189,0.00987306,2.21004
-0.573068,0.0128505,-0.000337692,-0.00152993,2.20895,-0.0551063,0.00325326,0.00792032,2.20966
-0.585715,0.010297,-0.0011083,0.00139185,2.21076,-0.0453066,0.00944794,0.00137928,2.21124
-0.583141,0.0110183,0.00278575,-0.00221833,2.20569,-0.0508304,-0.00665069,0.012103,2.20632
-0.576916,0.0150702,0.000852694,-0.00260874,2.20596,-0.0600771,-0.00260987,0.00832214,2.20679
-0.57892,0.00942598,0.0030195,-0.00535211,2.20652,-0.0479559,-0.0110593,0.026884,2.20723
-0.576751,0.00879917,-0.000736228,-0.00923206,2.20301,-0.0373694,-0.00129245,0.0369748,2.20364
-0.584053,0.00876928,-0.00259865,-0.00780791,2.20495,-0.0401311,0.00955736,0.0320939,2.20557
-0.580756,0.00992941,-0.00347257,-0.00716867,2.21585,-0.0415094,0.00996462,0.0278128,2.21643
-0.588469,0.0101079,-0.00383154,-0.00417284,2.21462,-0.049699,0.0137348,0.0184426,2.2153
-0.587331,0.0102537,-0.00120954,-0.00241908,2.21295,-0.0494032,0.00896742,0.0160751,2.21358
-0.582887,0.0105894,-0.00152859,-0.00101704,2.21161,-0.0490652,0.00174168,0.00972303,2.21218
-0.576277,0.00979218,-0.00056653,-0.00227095,2.20865,-0.0508729,0.0069753,-0.00063302,2.20925
-0.589079,0.00899662,-0.00315677,-0.00092035,2.21098,-0.0402179,0.0139881,0.00163279,2.21139
-0.576614,0.0102934,-0.00111499,5.34927e-05,2.21527,-0.0420797,0.00762335,0.000170528,2.21568
-0.579329,0.00730867,0.000421173,-0.000339195,2.21343,-0.0310073,0.00156338,0.0040469,2.21365
-0.569413,0.00727942,-0.00356424,0.000248975,2.21922,-0.0317985,0.0123466,-0.00164887,2.21949
-0.589094,0.00736786,-0.000921793,-0.00228623,2.21588,-0.0272096,0.00207903,0.00557568,2.21605
-0.586154,0.00679334,-0.000963833,-0.00158198,2.21748,-0.0314106,-0.00321012,0.00932365,2.21772
-0.579852,0.00639798,-0.00325104,-0.00397919,2.22603,-0.0274681,0.0141185,0.0153007,2.22629
-0.575964,0.00493994,-0.00103007,-0.00149199,2.21877,-0.019246,0.00482546,0.00699742,2.21887
-0.582099,0.00462205,0.00183816,-0.00401347,2.22068,-0.0254504,-0.00443899,0.0158153,2.22089
-0.581158,0.00410606,0.00158456,-0.00243087,2.22708,-0.0204002,-0.00610157,0.0106057,2.22721
-0.576791,0.00329087,-0.00161665,0.000278603,2.21674,-0.0107102,0.00486321,-0.00298214,2.21677
-0.579107,0.000113699,-0.00187079,0.00102989,2.22339,0.00283271,0.0109967,-0.00410128,2.22343
-0.582912,-0.00227296,-0.000688528,-0.00129761,2.21584,0.0118095,0.00533226,0.00331476,2.21588
-0.582423,-0.00210155,-0.00276067,-0.00218382,2.21425,0.0100825,0.0116983,0.00980563,2.21432
-0.577936,-0.00249239,0.000125878,0.00206992,2.21883,0.00523273,0.00477041,-0.00906581,2.21886
-0.590205,0.00214484,-0.00107286,0.00398319,2.21274,-0.00564135,0.00603554,-0.0117945,2.21279
-0.576058,0.00228357,-0.00238192,0.00317543,2.21265,-0.00865535,0.00855018,-0.00550137,2.21269
-0.582604,0.00347631,-0.00184733,0.000878096,2.22318,-0.0129557,0.000364274,-0.00520512,2.22322
-0.585169,0.00520105,-0.000741503,-0.00070593,2.22098,-0.0203002,-0.00456544,0.000694534,2.22107
-0.589006,0.00476216,-9.71639e-05,0.000164515,2.21135,-0.0217602,0.00250973,-0.00174553,2.21146
-0.581026,0.00502797,-0.00464315,0.00331448,2.21136,-0.0227848,0.0159311,-0.00802689,2.21155
-0.581461,0.00556126,-0.00167322,-5.05222e-05,2.21672,-0.0223729,0.00863482,0.00409579,2.21686
-0.579881,0.00597431,-0.00343081,0.000739594,2.2135,-0.0243034,0.0161381,-0.00576393,2.2137
-0.578306,0.00484444,-0.00110232,0.000554851,2.21549,-0.0175495,0.0136599,7.06527e-05,2.2156
-0.587912,0.00336803,-0.00624103,0.00302088,2.21838,-0.0114068,0.0184506,-0.0120537,2.21852
-0.58183,0.00190934,-0.00325681,0.00192221,2.22084,-0.00659225,0.0154961,-0.0118844,2.22094
-0.576076,-0.000909945,-0.00464511,0.00501279,2.20849,0.000325163,0.0138815,-0.0210851,2.20864
-0.583361,-0.00120922,0.000481183,0.0046064,2.21058,0.00753625,-0.00372666,-0.0190998,2.21067
-0.578854,-0.00313546,0.00174192,0.0032362,2.21174,0.010893,-0.00718368,-0.0127332,2.21181
-0.585624,0.000160542,-7.45616e-05,0.00730391,2.2127,0.00174679,-0.00212893,-0.0266353,2.21286
-0.57745,-0.00208354,0.00340177,0.00754665,2.21148,0.00465681,-0.0125334,-0.0359625,2.21181
-0.574994,0.000136003,-0.000762406,0.00449072,2.21201,0.00162882,-0.00222754,-0.0181978,2.21209
-0.581503,0.000572373,0.000158518,0.00375166,2.20795,-0.000992037,-0.0060101,-0.0100699,2.20798
-0.574049,0.0019917,0.00110685,-0.00012892,2.21392,-0.000818263,-0.00584379,-0.000766604,2.21393
-0.580783,0.000399384,0.000669768,-0.0032586,2.21817,-0.00298514,9.64891e-05,0.0118625,2.2182
-0.58362,-0.000723238,0.00353978,7.49618e-08,2.22198,0.00626757,-0.0139748,0.00655947,2.22205
-0.57632,-0.00322181,0.00655471,-0.0015539,2.22573,0.0181203,-0.0264611,0.00786188,2.22597
-0.577893,-0.00384895,0.00597736,-0.00183713,2.2187,0.0132592,-0.0261883,0.011918,2.21893
-0.578969,-0.00176161,0.00765505,0.00143275,2.21683,0.00689713,-0.0306968,-0.00400414,2.21706
-0.578116,-0.00104868,0.00683326,-0.00066794,2.2231,0.00451949,-0.0329113,0.00120557,2.22334
-0.58038,-0.000591475,0.00919445,-5.52693e-05,2.21872,0.00014062,-0.041913,-0.00597255,2.21912
-0.582824,0.000105468,0.0108714,0.00339641,2.22344,-0.00223761,-0.0451729,-0.0107522,2.22393
-0.583606,-0.00175568,0.00660438,0.00384281,2.20773,0.00646332,-0.0287632,-0.0178059,2.208
-0.590502,7.41323e-05,0.00760469,0.00120124,2.20803,0.00214739,-0.0301421,-0.00839429,2.20825
-0.586477,-0.00272733,0.00767991,-0.000587682,2.21158,0.0126117,-0.0388341,-0.00882502,2.21198
-0.57827,-0.00331939,0.00750802,0.000185954,2.21787,0.0191143,-0.0327243,-0.00103755,2.21819
-0.579127,-0.00299462,0.00811145,0.000403709,2.21417,0.0152556,-0.0347004,-0.00039974,2.21449
-0.582574,-0.00315902,0.00837127,0.00236105,2.21516,0.0124069,-0.0352339,-0.0109117,2.2155
-0.579437,-0.00477775,0.00666879,-0.000171197,2.21612,0.0136836,-0.0326646,0.00157406,2.21641
-0.583224,-0.00405228,0.00653499,-0.00284332,2.22198,0.0127007,-0.031041,0.0128643,2.22227
-0.58544,-0.000176707,0.00755874,-0.00364464,2.21821,0.000564437,-0.0354931,0.0156817,2.21855
-0.584669,-0.000513915,0.0114842,-0.00730101,2.22141,0.000883608,-0.0477921,0.0303677,2.22214
-0.575553,-0.000600824,0.00951864,-0.0072265,2.21823,0.000334636,-0.043687,0.0329073,2.21891
-0.585578,-0.000911024,0.00901332,-0.0089832,2.22304,0.00430059,-0.04336,0.0361574,2.22376
-0.584462,-0.00154014,0.00805579,-0.007939,2.21243,0.00686996,-0.033164,0.0295556,2.21288
-0.579831,-0.00265088,0.00634279,-0.00941662,2.21096,0.016442,-0.0257872,0.0400471,2.21153
-0.587694,-0.0053211,0.00438597,-0.00861369,2.2164,0.0260643,-0.0131079,0.037928,2.21691
-0.581304,-0.00828957,0.00296515,-0.00847383,2.21819,0.0345183,-0.00753356,0.0344582,2.21874
-0.579623,-0.00862416,0.00419755,-0.00635405,2.2148,0.0353004,-0.0157396,0.0299774,2.21534
-0.582076,-0.00883728,0.00355211,-0.00569746,2.2144,0.0381968,-0.0186999,0.0288587,2.21499
-0.571209,-0.00970502,0.00255442,-0.00626575,2.2222,0.0422107,-0.00966229,0.024161,2.22276
-0.581058,-0.00498388,0.000738642,-0.00481812,2.22159,0.0181861,-0.00073398,0.0229902,2.22178
-0.572623,-0.00234162,-0.00256213,-0.00381184,2.21566,0.0165641,0.00792331,0.0152743,2.21578
-0.580083,-0.00218551,-0.00151381,-0.00114457,2.21334,0.00661859,0.00964345,0.00944303,2.21339
-0.5894,-0.00268471,-0.00177976,-0.0019681,2.22027,0.00478139,0.0108253,0.012153,2.22033
-0.580215,-0.00365486,-0.0039764,-0.00527091,2.22291,0.0104352,0.0175751,0.0257921,2.22316
-0.589285,-0.00370951,-0.000150372,-0.00601546,2.2198,0.0204605,-0.000585092,0.0224681,2.22001
-0.583903,-0.00467649,0.00135889,-0.0055902,2.22448,0.0235524,-0.00306979,0.023643,2.22474
-0.580021,-0.00461215,0.00105583,-0.00407111,2.21887,0.0231394,0.00242559,0.0187193,2.21907
-0.580704,-0.0054594,0.00026409,-0.00494168,2.22633,0.0243306,-0.0056773,0.0238418,2.2266
-0.580006,-0.00284306,0.00111462,-0.00373252,2.22832,0.00988001,-0.00650529,0.01784,2.22842
-0.573818,-0.00140093,0.00404484,-0.00533738,2.22569,0.00841664,-0.0184664,0.0156732,2.22584
-0.579149,0.00111564,0.00251604,-0.00323419,2.21855,-0.00541293,-0.00906932,0.0156009,2.21863
-0.582828,-0.00120001,0.000707279,-0.00491383,2.21701,0.00442705,-0.00724432,0.0245416,2.21716
-0.579491,-0.000684505,0.00184825,-0.00683015,2.21801,0.00152455,-0.0101725,0.0308316,2.21825
-0.583848,-0.00119007,0.0035461,-0.0091252,2.217,0.00751034,-0.0157247,0.035369,2.21735
-0.579664,-0.00327222,0.00703782,-0.00614984,2.21761,0.0118112,-0.0312841,0.0267675,2.21803
-0.577422,-0.00108605,0.00384736,-0.00489823,2.2168,0.0034594,-0.015011,0.0204618,2.21695
-0.582473,-0.00317659,0.00616198,-0.00445322,2.22961,0.0151359,-0.0283761,0.022831,2.22996
-0.574455,-0.00563403,0.00738959,-0.00517152,2.22495,0.0203448,-0.0248855,0.0273396,2.22535
-0.583781,-0.00670488,0.00305672,-0.00470258,2.22524,0.0239835,-0.0171327,0.0198695,2.22552
-0.587161,-0.00586023,0.00578541,-0.00187875,2.21496,0.0305824,-0.0235973,0.00659886,2.21531
-0.577172,-0.00721642,0.00532843,-0.000627417,2.21779,0.028138,-0.0279596,0.00762305,2.21815
-0.579003,-0.00465491,0.0037195,-0.00272339,2.22012,0.0195837,-0.0135327,0.00726702,2.22026
-0.580737,-0.00166927,0.00457938,-0.00179492,2.22121,0.00975794,-0.0198848,0.0112931,2.22135
-0.591854,0.000802333,0.00641415,-0.00547174,2.21317,-0.000764728,-0.0276614,0.0239021,2.21348
-0.584825,-0.00261617,0.00939583,-0.000449503,2.21054,0.0082239,-0.0357524,0.00697743,2.21086
-0.583948,-0.00362911,0.00907631,-0.000465998,2.2152,0.00975629,-0.03731,0.00589016,2.21554
-0.585661,-0.00368589,0.00869181,-0.00213077,2.21658,0.0124397,-0.0382689,0.0114604,2.21697
-0.572608,-0.00477071,0.0104481,0.000622475,2.21327,0.0210119,-0.0430602,-0.000300765,2.21378
-0.584914,-0.00562853,0.0104088,-5.60986e-05,2.21313,0.0173873,-0.0462627,0.0023242,2.21368
-0.583782,-0.00350198,0.0128314,0.000362317,2.20924,0.0155056,-0.05111,0.00124343,2.20988
-0.577116,-0.0011598,0.0128667,-0.00171847,2.21278,0.00997502,-0.0571197,0.00564322,2.21354
-0.584264,-6.38633e-05,0.0120393,-0.0025315,2.21417,0.00234799,-0.054296,0.00791483,2.21485
-0.579329,-0.00272638,0.0170525,-0.00135489,2.20663,0.00853803,-0.0682314,0.0063917,2.20771
-0.584211,-0.00237392,0.0129575,-0.00148271,2.21739,0.0145933,-0.0557009,0.00576183,2.21814
-0.577435,-0.00327747,0.00907423,-0.000349771,2.2189,0.0152561,-0.0415137,-0.0044913,2.21935
-0.587238,-0.00492184,0.00616643,-0.00185809,2.21182,0.0255083,-0.0241206,0.0103828,2.21212
-0.580856,-0.00583291,0.00594081,-0.00463907,2.21201,0.028137,-0.0200689,0.0171918,2.21235
-0.577299,-0.00281389,0.000983917,-0.00518486,2.21778,0.0131728,-0.00800731,0.0205715,2.21793
-0.582194,-0.00130623,0.00195014,-0.00558579,2.21824,0.00535853,-0.00903726,0.0291471,2.21846
-0.587435,-0.000848982,0.000370421,-0.00703907,2.21443,0.00516475,-0.00486806,0.0326859,2.21468
-0.579483,-0.00499156,-0.000291558,-0.00622577,2.21421,0.0201858,-0.000635885,0.029474,2.2145
-0.57882,-0.00112917,-0.00146747,-0.0108543,2.21716,0.00942394,0.00698677,0.0466917,2.21768
-0.581793,-0.00299675,0.000372508,-0.0143279,2.21178,0.0141159,0.00100963,0.0573976,2.21257
-0.581766,-0.00451492,-0.000750899,-0.0117811,2.21179,0.0207057,0.00238689,0.0508746,2.21248
-0.58374,-0.00341237,-0.00441513,-0.00810492,2.21359,0.0191284,0.018272,0.0350685,2.21402
-0.58607,-0.00307368,0.000508383,-0.00673795,2.22089,0.0104248,0.00406645,0.0354548,2.2212
-0.575765,-0.00670587,-0.000871785,-0.00966612,2.21755,0.0233858,0.00030798,0.0395677,2.21803
-0.583371,-0.0067684,-0.000639591,-0.00842617,2.21918,0.0264924,0.00568607,0.0398069,2.2197
-0.584236,-0.00605883,0.000828404,-0.014876,2.21877,0.0209785,-0.00137849,0.0617477,2.21973
-0.582517,-0.00710587,-0.000110504,-0.0143902,2.21482,0.0273723,-0.00272725,0.0599126,2.2158
-0.584773,-0.00453946,-0.001829,-0.0151258,2.21155,0.019675,0.00593615,0.0656493,2.21262
-0.578149,-0.00523058,0.00163477,-0.0158008,2.2171,0.0255654,-0.00527461,0.0742752,2.2185
-0.57912,-0.0048897,0.0023711,-0.0169208,2.21921,0.0159313,-0.00835452,0.0681116,2.22033
-0.576344,-0.00624216,0.000232328,-0.0131612,2.22641,0.0269726,0.00248766,0.0623095,2.22745
-0.586489,-0.0055996,0.000126059,-0.0129363,2.21831,0.0252772,-0.000201207,0.0607358,2.21929
-0.58123,-0.00563286,-0.000545959,-0.01427,2.21732,0.0263238,-0.00281114,0.0625149,2.21836
-0.578481,-0.00350388,0.00355085,-0.0137752,2.21485,0.0176115,-0.0208256,0.0666272,2.21602
-0.572831,-0.000750954,0.0010403,-0.0164049,2.21233,0.00736428,-0.00820714,0.0621922,2.21323
-0.573272,0.000247108,0.00252304,-0.0116785,2.214,0.00254647,-0.0170419,0.0574898,2.21482
-0.583712,-1.87111e-05,-0.0003716,-0.0120619,2.21685,-0.000809844,-0.00437892,0.0492861,2.21741
-0.571059,-0.0020481,0.00355726,-0.0114578,2.22032,0.0122067,-0.0145889,0.0505387,2.22098
-0.576036,0.00194538,0.00385406,-0.0125961,2.21677,0.00034425,-0.0153305,0.054955,2.21751
-0.579799,0.00131256,0.00264259,-0.0109368,2.21636,0.0037515,-0.0109245,0.0492637,2.21693
-0.581709,-0.00317028,0.000425634,-0.00545197,2.20806,0.00733443,-0.000404413,0.0280972,2.20825
-0.577202,-0.0003756,-0.000627351,-0.00655692,2.21339,0.00261683,0.0040332,0.0275291,2.21357
-0.579917,-0.00205435,0.00163266,-0.00369175,2.21016,0.00428815,-0.00335472,0.0153404,2.21022
-0.577666,-0.00409068,0.00232643,-0.00207757,2.2116,0.0104965,-0.00528892,0.00618085,2.21164
-0.578684,-0.00239223,0.00196413,-0.0034505,2.21392,0.0113205,-0.00776252,0.00944528,2.21398
-0.581442,-0.00431531,-0.000978992,-0.00248189,2.2129,0.0173309,-0.000472843,0.0117746,2.213
-0.581789,-0.00563184,-1.93223e-05,-0.0022483,2.21188,0.022035,-0.00469419,0.00867492,2.21201
-0.577556,-0.00256332,-0.00439876,-0.00388844,2.20543,0.013752,0.0146537,0.011615,2.20555
-0.580415,-0.00538631,-0.00342479,-0.00233374,2.20756,0.0199466,0.0118399,0.0132146,2.20772
-0.582979,-0.00285973,-0.00209293,-0.00299471,2.2046,0.0142475,0.00499711,0.0107013,2.20468
-0.575407,-0.00317917,-0.000845635,-0.00312087,2.20921,0.00878378,-5.14398e-05,0.00868891,2.20924
-0.578903,-0.00734711,0.00219942,-0.00378183,2.20123,0.0260815,-0.00348741,0.0185529,2.20147
-0.581412,-0.00747062,0.00210081,-0.00668429,2.20677,0.025444,-0.0091867,0.0314169,2.20716
-0.584283,-0.00319282,0.000883864,-0.00417966,2.19928,0.014704,-0.00993915,0.0244034,2.19949
-0.580342,-0.00284544,0.00131146,-0.00578147,2.20142,0.0182264,-0.00803324,0.0231101,2.20163
-0.577097,-0.00496183,0.000868805,-0.00527305,2.20349,0.0178646,-0.00540484,0.0180848,2.20365
-0.588656,-0.00264302,0.00344498,-0.0047891,2.20584,0.0122437,-0.013066,0.0176264,2.20598
-0.580018,-0.00159521,-0.000906434,-0.00464265,2.21274,0.00361248,0.00350708,0.0222797,2.21286
-0.585325,-0.000671343,-0.00109297,-0.00299602,2.20197,0.00240437,0.00307992,0.0119901,2.202
-0.577603,-0.00525746,-0.0030326,-0.00325103,2.21505,0.0185467,0.00730826,0.0183766,2.21522
-0.583794,-0.00359578,-0.0051008,-0.00373448,2.21708,0.0158566,0.0146004,0.0175097,2.21726
-0.583762,-0.0034095,-0.00271187,-0.00548533,2.20963,0.0161242,0.0100906,0.0260944,2.20987
-0.582734,-0.00491525,-0.00329203,-0.00537667,2.20675,0.019202,0.0139392,0.026152,2.20703
-0.592868,-0.00542974,-0.0049966,-0.00481164,2.20064,0.0223207,0.0233136,0.0209306,2.20098
-0.584069,-0.00909715,-0.00524152,-0.00442189,2.20099,0.0370808,0.0200669,0.0152756,2.20145
-0.577851,-0.00743439,-0.00589007,-0.00513228,2.2015,0.0325586,0.0262825,0.0227867,2.20201
-0.588648,-0.00983831,-0.00616151,-0.00305607,2.19954,0.0386691,0.0305253,0.0158758,2.20015
-0.584041,-0.00946946,-0.00614039,-0.00119159,2.20364,0.0380822,0.0284066,0.012976,2.20419
-0.579224,-0.00701883,-0.00807603,-0.00184477,2.20054,0.0385392,0.0329518,0.0138498,2.20117
-0.575704,-0.00997588,-0.0085838,-0.000615819,2.2084,0.037531,0.0403653,0.00773817,2.2091
-0.58093,-0.00867554,-0.00933509,-0.00177034,2.20816,0.0362288,0.0419643,0.00920647,2.20888
-0.578087,-0.00719183,-0.00968,-0.00137204,2.21759,0.0375838,0.0407054,0.000954505,2.21828
-0.578608,-0.00868234,-0.0100383,0.00156145,2.21055,0.0357485,0.0433338,-0.00942663,2.21128
-0.582088,-0.00883494,-0.00826968,0.00428954,2.22276,0.0411256,0.040823,-0.015243,2.22357
-0.576096,-0.0122072,-0.00554086,0.00332953,2.22273,0.0541848,0.026061,-0.0171325,2.22361
-0.592376,-0.0121413,-0.00781821,0.00382327,2.21117,0.055782,0.0305557,-0.0165336,2.21214
-0.580097,-0.0130458,-0.00724387,0.000200934,2.21456,0.0525256,0.0344817,-0.00229941,2.21545
-0.585265,-0.01428,-0.00824591,0.00213048,2.21153,0.0579518,0.0418295,-0.00509975,2.21269
-0.59031,-0.0140416,-0.00934208,0.0023164,2.21579,0.0587086,0.040724,-0.00886319,2.21696
-0.576674,-0.0143494,-0.00781893,0.00311021,2.21025,0.0574612,0.034183,-0.00735508,2.21127
-0.58633,-0.0148991,-0.00775519,0.00266415,2.21079,0.0649404,0.0357758,-0.0108219,2.21206
-0.580803,-0.0138903,-0.00884204,0.00107649,2.22013,0.0612505,0.0365992,-0.00276332,2.22128
-0.588658,-0.0134654,-0.00882405,0.00318259,2.20892,0.0607796,0.0401461,-0.0175164,2.21019
-0.582134,-0.0135144,-0.00883486,0.0021282,2.21377,0.0598634,0.0392598,-0.0086258,2.21495
-0.582375,-0.0110731,-0.00898693,0.000710898,2.21032,0.0443549,0.0380598,-0.00372447,2.21109
-0.579762,-0.0107327,-0.0102778,0.000852925,2.20961,0.0460418,0.044425,-0.000375952,2.21054
-0.579384,-0.0100981,-0.00981307,0.00188368,2.21676,0.0422406,0.041597,-0.00846795,2.21757
-0.591187,-0.00982767,-0.00750731,0.00185005,2.21859,0.044495,0.035521,-0.010774,2.21935
-0.57665,-0.0072397,-0.00523029,0.00155161,2.2104,0.0319468,0.0261075,-0.00571385,2.21079
-0.579468,-0.00761885,-0.0027251,0.000578269,2.21095,0.0275388,0.0173457,0.000792292,2.21119
-0.581146,-0.00641999,-0.00105249,0.00136554,2.21354,0.0289416,0.00529482,-0.00377148,2.21374
-0.59497,-0.00405662,-0.00210311,0.000152064,2.2068,0.0216272,0.0151784,-5.56103e-05,2.20695
-0.585724,-0.0053391,-0.000321421,-0.000756862,2.20983,0.0222587,-0.000725357,2.42622e-05,2.20994
-0.585128,-0.00598532,-1.58951e-05,-0.001862,2.22308,0.0258879,0.00243879,0.0049505,2.22324
-0.587276,-0.0053405,2.85309e-05,-0.00249276,2.22138,0.0224487,0.00211359,0.0187847,2.22157
-0.581744,-0.00228867,-0.000308491,-0.00488928,2.21333,0.0157648,0.00242261,0.0255948,2.21354
-0.576828,-0.000492322,-0.000770867,-0.00722298,2.22384,0.0112542,0.00174429,0.0303551,2.22408
-0.584951,-0.00134581,-0.00139987,-0.00402757,2.21621,0.0110675,0.00355253,0.0120366,2.21627
-0.58243,0.00171692,-4.6375e-06,-0.00501842,2.21754,-0.00340169,0.00366612,0.0232046,2.21767
-0.579315,0.00191957,0.000455696,-0.00426233,2.21923,-0.0121624,-0.00151057,0.0226204,2.21937
-0.584868,0.00173157,0.00215689,-0.000972577,2.2096,-0.00849305,-0.00676645,0.00904133,2.20964
-0.578083,0.00017209,0.00299087,-0.00263677,2.21552,0.00159442,-0.0170118,0.0120376,2.21562
-0.581554,-0.00315058,0.00367931,-0.00359754,2.21629,0.00957316,-0.0164615,0.0195737,2.21646
-0.581248,-0.00254135,7.76599e-05,-0.00386324,2.20698,0.0121735,-0.00445152,0.0147599,2.20707
-0.578976,-0.00265175,0.00144792,-0.00337941,2.20896,0.00981549,-0.00545244,0.0198471,2.20907
-0.572835,-0.00700345,-0.000169766,-0.00578303,2.21001,0.0248238,-0.00242259,0.0264852,2.21031
-0.565183,-0.00378168,-0.0012319,-0.00750996,2.21191,0.0187115,0.00538226,0.0376003,2.21231
-0.573274,-0.005761,-0.00364506,-0.00878037,2.20563,0.0254942,0.0162849,0.0402523,2.20621
-0.581987,-0.00774093,-0.00261636,-0.0102443,2.20483,0.0245197,0.01359,0.045778,2.20548
-0.576444,-0.00292094,-0.00638104,-0.00867906,2.21086,0.0169181,0.0282093,0.0426005,2.21151
-0.583421,-0.00572323,-0.0106919,-0.0105427,2.20978,0.0251925,0.0419333,0.0382949,2.21065
